PV_ID,PV_ID_original,Season,Year,Month,Day,Time,Tempreature,Precipitation,Weather,Observed ,ForecastOpticalFlow
1,6,3,13,9,22,7.5,24.6,0,2,1363.9976,1395.382395
1,6,3,13,9,22,8,25.2,0,3,1721.7816,1652.592182
1,6,3,13,9,22,8.5,25.2,0,3,1969.6736,1911.792505
1,6,3,13,9,22,9,26.5,0,2,2176.5348,2125.721311
1,6,3,13,9,22,9.5,26.5,0,2,2340.1188,2176.925327
1,6,3,13,9,22,10,27.2,0,3,2280.285,2306.008975
1,6,3,13,9,22,10.5,27.2,0,3,2444.0528,2101.544257
1,6,3,13,9,22,11,28.9,0,3,2011.516,2442.39352
1,6,3,13,9,22,11.5,28.9,0,3,1699.7928,2004.972785
1,6,3,13,9,22,12,29.1,0,3,1490.9206,1939.605914
1,6,3,13,9,22,12.5,29.1,0,3,1575.363,1569.268898
1,6,3,13,9,22,13,29.2,0,3,1866.8256,1634.754779
1,6,3,13,9,22,13.5,29.2,0,3,1129.1658,1638.281287
1,6,3,13,9,22,14,29.4,0,3,1022.772,1132.47165
1,6,3,13,9,22,14.5,29.4,0,3,575.2176,758.098599
1,6,3,13,9,22,15,29.5,0,3,301.7738,480.5520547
1,6,3,13,9,22,15.5,29.5,0,3,273.485,194.1194685
1,6,3,13,9,22,16,27.7,0,3,133.6432,145.1576169
1,6,3,13,9,22,16.5,27.7,0,3,133.6608,49.56084997
1,6,3,13,9,22,17,26.2,0,4,102.3376,75.68984019
1,6,3,13,9,24,6.5,19,0,10,149.9712,200.8557904
1,6,3,13,9,24,7,19.6,0,4,149.5806,529.9749822
1,6,3,13,9,24,7.5,19.6,0,4,149.5022,264.5292767
1,6,3,13,9,24,8,19.9,0,4,331.3464,271.5993995
1,6,3,13,9,24,8.5,19.9,0,4,1172.3172,609.7528276
1,6,3,13,9,24,9,20.4,0,4,1172.4416,1385.907703
1,6,3,13,9,24,9.5,20.4,0,4,1491.9204,1600.19487
1,6,3,13,9,24,10,22.1,0,4,1969.92,1563.938802
1,6,3,13,9,24,10.5,22.1,0,4,1909.9048,1807.560975
1,6,3,13,9,24,11,23.8,0,10,1691.144,2309.630313
1,6,3,13,9,24,11.5,23.8,0,10,1679.436,1999.181555
1,6,3,13,9,24,12,25.3,0,4,2155.936,1484.390278
1,6,3,13,9,24,12.5,25.3,0,4,680.7408,1344.419292
1,6,3,13,9,24,13,25.3,0,10,1804.7394,1101.300475
1,6,3,13,9,24,13.5,25.3,0,10,1021.9048,1070.778294
1,6,3,13,9,24,14,25.8,0,2,1001.7712,927.9453228
1,6,3,13,9,24,14.5,25.8,0,2,350.1936,820.8885224
1,6,3,13,9,24,15,26,0,10,133.2528,394.8458494
1,6,3,13,9,24,15.5,26,0,10,166.634,103.5309626
1,6,3,13,9,24,16,25.1,0,2,125.704,45.58711134
1,6,3,13,9,24,16.5,25.1,0,2,133.6608,60.32729718
1,6,3,13,9,24,17,26.1,0,4,102.3376,48.37313717
1,6,3,13,9,26,6.5,23.6,0,4,149.9712,82.8646909
1,6,3,13,9,26,7,24.1,0,10,133.731,252.9273522
1,6,3,13,9,26,7.5,24.1,0,10,134.384,169.3985743
1,6,3,13,9,26,8,23.9,0,4,134.1648,107.1382646
1,6,3,13,9,26,8.5,23.9,0,4,117.4576,99.95873287
1,6,3,13,9,26,9,21.4,2.5,10,312.4896,176.9860622
1,6,3,13,9,26,9.5,21.4,2.5,10,254.9644,458.1017068
1,6,3,13,9,26,10,21.4,3.5,4,1087.56,1005.357213
1,6,3,13,9,26,10.5,21.4,3.5,4,893.7208,1318.888746
1,6,3,13,9,26,11,22.7,0,4,787.8,968.9490429
1,6,3,13,9,26,11.5,22.7,0,4,201.0234,482.0454616
1,6,3,13,9,26,12,23.1,0,4,118.6976,185.0266643
1,6,3,13,9,26,12.5,23.1,0,4,165.5856,83.50253898
1,6,3,13,9,26,13,22.5,0,4,573.5492,196.3605154
1,6,3,13,9,26,13.5,22.5,0,4,1331.9866,1075.496062
1,6,3,13,9,26,14,22.7,0,4,787.4704,1167.968733
1,6,3,13,9,26,14.5,22.7,0,4,184.2384,383.4609653
1,6,3,13,9,26,15,23.1,0,4,133.2528,49.81968778
1,6,3,13,9,26,15.5,23.1,0,4,236.7352,67.00787538
1,6,3,13,9,26,16,22.7,0,4,149.9328,144.3305801
1,6,3,13,9,26,16.5,22.7,0,4,87.36,55.23180582
1,6,3,13,9,26,17,22.2,0,2,59.1848,40.63664841
1,6,3,13,9,27,6.5,17.3,0,1,273.6624,201.7852159
1,6,3,13,9,27,7,18.5,0,1,991.5906,953.9238869
1,6,3,13,9,27,7.5,18.5,0,1,1681.4798,1569.838041
1,6,3,13,9,27,8,19.8,0,1,2034.8328,1906.325404
1,6,3,13,9,27,8.5,19.8,0,1,2261.0588,2211.22782
1,6,3,13,9,27,9,20.8,0,1,2424.8224,2371.434085
1,6,3,13,9,27,9.5,20.8,0,1,2526.9244,2499.642477
1,6,3,13,9,27,10,21.4,0,1,2567.565,2558.739476
1,6,3,13,9,27,10.5,21.4,0,1,2608.2056,2586.580319
1,6,3,13,9,27,11,23,0,2,2628.626,2642.830822
1,6,3,13,9,27,11.5,23,0,2,2547.1446,2523.347857
1,6,3,13,9,27,12,22.9,0,1,2424.8224,2349.874773
1,6,3,13,9,27,12.5,22.9,0,1,2302.0998,2290.184881
1,6,3,13,9,27,13,23.2,0,2,2156.2,2089.582282
1,6,3,13,9,27,13.5,23.2,0,2,1950.2,1924.382648
1,6,3,13,9,27,14,22.3,0,1,1595.3504,1685.569948
1,6,3,13,9,27,14.5,22.3,0,1,1279.824,1306.92755
1,6,3,13,9,27,15,22,0,2,873.0018,788.0570004
1,6,3,13,9,27,15.5,22,0,2,511.9686,563.5484194
1,6,3,13,9,27,16,21.8,0,1,201.096,238.3820657
1,6,3,13,9,27,16.5,21.8,0,1,117.6448,90.72835034
1,6,3,13,9,27,17,21.3,0,1,72.9456,83.60203166
1,6,3,13,9,28,6.5,15.8,0,1,273.6624,166.0405335
1,6,3,13,9,28,7,17,0,2,1065.4014,857.6462854
1,6,3,13,9,28,7.5,17,0,2,1743.1634,1555.140782
1,6,3,13,9,28,8,18.4,0,2,2073.654,1382.876515
1,6,3,13,9,28,8.5,18.4,0,2,2279.7444,2266.096291
1,6,3,13,9,28,9,19.8,0,2,2421.368,2379.085932
1,6,3,13,9,28,9.5,19.8,0,2,2544.0336,2490.335333
1,6,3,13,9,28,10,20.9,0,2,2614.6432,2575.025719
1,6,3,13,9,28,10.5,20.9,0,2,2605.2682,2629.907984
1,6,3,13,9,28,11,22.4,0,4,2565.2692,2563.365914
1,6,3,13,9,28,11.5,22.4,0,4,2483.1368,2555.794816
1,6,3,13,9,28,12,23.4,0,2,2340.04,2392.884237
1,6,3,13,9,28,12.5,23.4,0,2,2023.2144,2182.388914
1,6,3,13,9,28,13,24.9,0,4,1065.1628,1872.565345
1,6,3,13,9,28,13.5,24.9,0,4,1086.2614,1482.542196
1,6,3,13,9,28,14,23.6,0,4,658.2096,1030.114675
1,6,3,13,9,28,14.5,23.6,0,4,980.2608,776.2352099
1,6,3,13,9,28,15,22.8,0,4,980.7798,689.8081041
1,6,3,13,9,28,15.5,22.8,0,4,575.1746,492.5387423
1,6,3,13,9,28,16,22.6,0,4,166.3488,259.4522562
1,6,3,13,9,28,16.5,22.6,0,4,117.6448,105.3230597
1,6,3,13,9,28,17,21.9,0,2,72.9456,57.61091585
1,6,3,13,9,29,6.5,19.6,0,4,149.9712,144.6973787
1,6,3,13,9,29,7,20.2,0,2,450.7902,492.8816108
1,6,3,13,9,29,7.5,20.2,0,2,1364.913,835.3420109
1,6,3,13,9,29,8,20.6,0,2,1763.6532,1791.070802
1,6,3,13,9,29,8.5,20.6,0,2,1991.8506,1739.164082
1,6,3,13,9,29,9,21.9,0,2,2218.544,2009.678073
1,6,3,13,9,29,9.5,21.9,0,2,2463.8862,2395.27576
1,6,3,13,9,29,10,22.9,0,2,2238.8544,2478.55208
1,6,3,13,9,29,10.5,22.9,0,2,1597.2934,2422.32576
1,6,3,13,9,29,11,24.5,0,2,1322.6336,1560.905536
1,6,3,13,9,29,11.5,24.5,0,2,1237.66,1509.676094
1,6,3,13,9,29,12,25.2,0,2,1194.652,1173.531661
1,6,3,13,9,29,12.5,25.2,0,2,2155.4658,1278.478043
1,6,3,13,9,29,13,25,0,2,1300.1886,938.1110653
1,6,3,13,9,29,13.5,25,0,2,1000.4526,1334.27044
1,6,3,13,9,29,14,25.2,0,2,1491.6016,545.1245305
1,6,3,13,9,29,14.5,25.2,0,2,829.776,973.4281009
1,6,3,13,9,29,15,25.3,0,2,470.564,547.4281865
1,6,3,13,9,29,15.5,25.3,0,2,410.319,704.1275342
1,6,3,13,9,29,16,25,0,2,218.6064,212.1662172
1,6,3,13,9,29,16.5,25,0,2,117.6448,96.14012429
1,6,3,13,9,29,17,24.6,0,1,45.9584,29.46314734
1,6,3,13,10,2,6.5,21.1,0,10,72.8832,50.64878875
1,6,3,13,10,2,7,21.2,1,10,117.4992,75.5442171
1,6,3,13,10,2,7.5,21.2,1,10,117.7572,167.6069326
1,6,3,13,10,2,8,21.1,10.5,10,134.0544,175.7703614
1,6,3,13,10,2,8.5,21.1,10.5,10,133.4142,399.9621961
1,6,3,13,10,2,9,21.6,1.5,10,165.264,246.1726095
1,6,3,13,10,2,9.5,21.6,1.5,10,201.6612,363.2859039
1,6,3,13,10,2,10,21.9,4,10,201.1264,345.820543
1,6,3,13,10,2,10.5,21.9,4,10,218.6612,357.5185551
1,6,3,13,10,2,11,22.2,2.5,4,237.3274,477.5705938
1,6,3,13,10,2,11.5,22.2,2.5,4,182.392,424.7581114
1,6,3,13,10,2,12,22.6,7.5,10,219.2248,280.4107373
1,6,3,13,10,2,12.5,22.6,7.5,10,292.3452,338.8658365
1,6,3,13,10,2,13,23.1,1.5,4,627.4542,375.1291858
1,6,3,13,10,2,13.5,23.1,1.5,4,828.835,729.4801888
1,6,3,13,10,2,14,24.4,0,2,979.3234,804.9755302
1,6,3,13,10,2,14.5,24.4,0,2,350.523,763.4481727
1,6,3,13,10,2,15,25.4,0,4,410.492,400.1582944
1,6,3,13,10,2,15.5,25.4,0,4,350.7,369.6837978
1,6,3,13,10,2,16,26,0,2,227.4872,210.3018754
1,6,3,13,10,2,16.5,26,0,2,133.7336,78.52239934
1,6,3,13,10,2,17,26.2,0,4,45.9584,70.92328745
