number,ID,year,month,day,time,Temp,Rain,CloudCover,generation,opticalflow
1,10000268,3,9,7,16.5,20.2,0,4,117.3332,NaN
1,10000268,3,9,7,17,19.9,0.5,4,46.0836,NaN
1,10000268,3,9,8,6.5,18.2,3.5,10,117.438,NaN
1,10000268,3,9,8,7,18.2,2,10,117.012,NaN
1,10000268,3,9,8,7.5,18.2,2,10,273.5392,NaN
1,10000268,3,9,8,8,18.5,1,10,302.9158,NaN
1,10000268,3,9,8,8.5,18.5,1,10,449.5012,NaN
1,10000268,3,9,8,9,19,0.5,10,210.336,NaN
1,10000268,3,9,8,9.5,19,0.5,10,502.8474,NaN
1,10000268,3,9,8,10,19,0,10,410.3242,NaN
1,10000268,3,9,8,10.5,19,0,10,722.688,NaN
1,10000268,3,9,8,11,19.9,0,10,490.524,NaN
1,10000268,3,9,8,11.5,19.9,0,10,554.484,NaN
1,10000268,3,9,8,12,21,0,4,764.8096,NaN
1,10000268,3,9,8,12.5,21,0,4,765.7332,NaN
1,10000268,3,9,8,13,21.8,0,4,828.495,NaN
1,10000268,3,9,8,13.5,21.8,0,4,450.1224,NaN
1,10000268,3,9,8,14,21.5,0,4,184.0774,NaN
1,10000268,3,9,8,14.5,21.5,0,4,283.3116,NaN
1,10000268,3,9,8,15,22.2,0,4,330.876,NaN
1,10000268,3,9,8,15.5,22.2,0,4,330.738,NaN
1,10000268,3,9,8,16,21.6,0,4,183.816,NaN
1,10000268,3,9,8,16.5,21.6,0,4,117.3332,NaN
1,10000268,3,9,8,17,20.4,2.5,4,117.6876,NaN
1,10000268,3,9,9,6.5,15.6,0,8,554.001,NaN
1,10000268,3,9,9,7,15.5,0,8,786.846,NaN
1,10000268,3,9,9,7.5,15.5,0,8,1086.3858,NaN
1,10000268,3,9,9,8,18.3,0,8,1533.873,NaN
1,10000268,3,9,9,8.5,18.3,0,8,1825.1104,NaN
1,10000268,3,9,9,9,21.1,0,1,2198.512,NaN
1,10000268,3,9,9,9.5,21.1,0,1,2462.0288,NaN
1,10000268,3,9,9,10,22.1,0,1,2197.9604,NaN
1,10000268,3,9,9,10.5,22.1,0,1,2728.1472,NaN
1,10000268,3,9,9,11,23.5,0,1,2685.918,NaN
1,10000268,3,9,9,11.5,23.5,0,1,2257.542,NaN
1,10000268,3,9,9,12,23.9,0,2,1362.896,NaN
1,10000268,3,9,9,12.5,23.9,0,2,1689.5824,NaN
1,10000268,3,9,9,13,25,0,2,2441.88,NaN
1,10000268,3,9,9,13.5,25,0,2,2279.1912,NaN
1,10000268,3,9,9,14,25,0,2,1929.486,NaN
1,10000268,3,9,9,14.5,25,0,2,1638.4524,NaN
1,10000268,3,9,9,15,24.1,0,2,1343.16,NaN
1,10000268,3,9,9,15.5,24.1,0,2,554.016,NaN
1,10000268,3,9,9,16,24.1,0,2,218.707,NaN
1,10000268,3,9,9,16.5,24.1,0,2,125.6716,NaN
1,10000268,3,9,9,17,22.5,0,2,117.6876,NaN
1,10000268,3,9,10,6.5,17.9,0,4,236.578,NaN
1,10000268,3,9,10,7,18.7,0,4,786.846,NaN
1,10000268,3,9,10,7.5,18.7,0,4,1000.9048,NaN
1,10000268,3,9,10,8,19.7,0,4,1321.639,NaN
1,10000268,3,9,10,8.5,19.7,0,4,1637.63,NaN
1,10000268,3,9,10,9,21.8,0,2,1722.752,NaN
1,10000268,3,9,10,9.5,21.8,0,2,1887.7386,NaN
1,10000268,3,9,10,10,23.2,0,2,2361.5162,NaN
1,10000268,3,9,10,10.5,23.2,0,2,2685.9904,NaN
1,10000268,3,9,10,11,24.7,0,2,2482.53,NaN
1,10000268,3,9,10,11.5,24.7,0,2,1386.21,NaN
1,10000268,3,9,10,12,25.4,0,3,1299.3824,NaN
1,10000268,3,9,10,12.5,25.4,0,3,1648.8376,NaN
1,10000268,3,9,10,13,26.1,0,3,1320.975,NaN
1,10000268,3,9,10,13.5,26.1,0,3,1236.0504,NaN
1,10000268,3,9,10,14,26.5,0,3,1086.722,NaN
1,10000268,3,9,10,14.5,26.5,0,3,1044.0924,NaN
1,10000268,3,9,10,15,26.1,0,2,679.77,NaN
1,10000268,3,9,10,15.5,26.1,0,2,554.016,NaN
1,10000268,3,9,10,16,25.9,0,2,350.612,NaN
1,10000268,3,9,10,16.5,25.9,0,2,200.7172,NaN
