number,ID,year,month,day,time,Temp,Rain,CloudCover,generation,opticalflow
1,10000268,1,5,23,10,16.4,0,3,1701.088,1864.37628672
1,10000268,1,5,23,10.5,16.4,0,3,1763.4716,1747.351829586
1,10000268,1,5,23,11,18.4,0,3,1909.662,1871.457548436
1,10000268,1,5,23,11.5,18.4,0,3,1532.7664,1757.427521616
1,10000268,1,5,23,12,19.1,0,2,1511.405,1604.867574422
1,10000268,1,5,23,12.5,19.1,0,2,1193.2686,1446.599168974
1,10000268,1,5,23,13,19,0,2,431.214,1330.977719626
1,10000268,1,5,23,13.5,19,0,2,1043.634,409.30565967
1,10000268,1,5,23,14,20.2,0,2,980.4546,1116.394685064
1,10000268,1,5,23,14.5,20.2,0,2,722.601,1040.899853488
1,10000268,1,5,23,15,19.7,0,2,291.984,694.18066221
1,10000268,1,5,23,15.5,19.7,0,2,370.048,270.970476224
1,10000268,1,5,23,16,19,0,2,595.714,303.207933424
1,10000268,1,5,23,16.5,19,0,2,273.4404,420.580767454
1,10000268,1,5,23,17,17.8,0,2,183.5856,118.354399632
1,10000268,1,5,24,6.5,11.2,0,4,1065.5736,1057.503088824
1,10000268,1,5,24,7,12,0,4,1532.5092,1386.714621712
1,10000268,1,5,24,7.5,12,0,4,1783.8324,1649.760095196
1,10000268,1,5,24,8,13.9,0,4,1763.7228,1814.452269582
1,10000268,1,5,24,8.5,13.9,0,4,1804.928,1822.81064512
1,10000268,1,5,24,9,15.1,0,3,1783.8066,1752.744337632
1,10000268,1,5,24,9.5,15.1,0,3,1805.004,1812.04052583
1,10000268,1,5,24,10,16.8,0,3,1804.928,1833.81811936
1,10000268,1,5,24,10.5,16.8,0,3,1470.2028,1843.54883878
1,10000268,1,5,24,11,17.9,0,3,1794.6716,1560.45093968
1,10000268,1,5,24,11.5,17.9,0,3,1773.2752,1656.06753112
1,10000268,1,5,24,12,16.5,0,4,1762.9808,1745.557752204
1,10000268,1,5,24,12.5,16.5,0,4,1023.3352,1232.032817486
1,10000268,1,5,24,13,17.9,0,4,1804.9386,1144.610416936
1,10000268,1,5,24,13.5,17.9,0,4,1637.874,1629.71584617
1,10000268,1,5,24,14,18.9,0,4,1783.8066,1590.996131376
1,10000268,1,5,24,14.5,18.9,0,4,1596.859,1705.039845498
1,10000268,1,5,24,15,20.6,0,3,1321.5928,1391.35360364
1,10000268,1,5,24,15.5,20.6,0,3,1001.7728,1103.420016384
1,10000268,1,5,24,16,20.6,0,3,553.6636,755.417484484
1,10000268,1,5,24,16.5,20.6,0,3,311.5316,NaN
1,10000268,1,5,24,17,19.8,0,3,273.6,132.850644192
1,10000268,1,5,25,6.5,17.6,0,4,149.6664,169.600634112
1,10000268,1,5,25,7,17.9,0,4,150.246,190.702523398
1,10000268,1,5,25,7.5,17.9,0,4,174.8516,182.32338355
1,10000268,1,5,25,8,18,0,4,219.096,200.449688856
1,10000268,1,5,25,8.5,18,0,4,351.168,450.82422976
1,10000268,1,5,25,9,18.6,0,4,350.17,398.17511215
1,10000268,1,5,25,9.5,18.6,0,4,311.976,351.10141155
1,10000268,1,5,25,10,18.8,0,4,330.4,339.9397808
1,10000268,1,5,25,10.5,18.8,0,4,370.4448,356.697072534
1,10000268,1,5,25,11,20.5,0,4,430.2562,411.153963066
1,10000268,1,5,25,11.5,20.5,0,4,553.552,433.611845744
1,10000268,1,5,25,12,20.1,0,4,594.811,582.586522336
1,10000268,1,5,25,12.5,20.1,0,4,702.1424,595.739292528
1,10000268,1,5,25,13,20.5,0,4,574.952,734.712536462
1,10000268,1,5,25,13.5,20.5,0,4,460.536,557.92695924
1,10000268,1,5,25,14,21.2,0,4,410.805,479.816168466
1,10000268,1,5,25,14.5,21.2,0,4,311.6096,425.769102592
1,10000268,1,5,25,15,21.3,0,4,236.082,289.85562354
1,10000268,1,5,25,15.5,21.3,0,4,236.5664,213.685367392
1,10000268,1,5,25,16,21,0,4,166.1992,221.134403232
1,10000268,1,5,25,16.5,21,0,4,117.6746,225.332717642
1,10000268,1,5,25,17,20.5,0,4,117.648,48.568508928
1,10000268,1,5,26,6.5,16.7,0,4,882.648,481.63741236
1,10000268,1,5,26,7,17.4,0,4,1385.602,1126.778658044
1,10000268,1,5,26,7.5,17.4,0,4,1215.0402,1427.169233336
1,10000268,1,5,26,8,18.6,0,4,1086.351,1237.107926772
1,10000268,1,5,26,8.5,18.6,0,4,1280.064,1112.9647664
1,10000268,1,5,26,9,20.2,0,4,1595.62,1206.9988431
1,10000268,1,5,26,9.5,20.2,0,4,1658.301,1559.71745679
1,10000268,1,5,26,10,21.6,0,4,1825.696,1620.2996304
1,10000268,1,5,26,10.5,21.6,0,4,1805.9184,1770.80505646
1,10000268,1,5,26,11,21.8,0,4,1321.639,1669.016125128
1,10000268,1,5,26,11.5,21.8,0,4,1236.9024,1166.246316464
1,10000268,1,5,26,12,22.6,0,4,273.028,1179.201262316
1,10000268,1,5,26,12.5,22.6,0,4,183.0052,281.536208076
1,10000268,1,5,26,13,21.2,0,4,166.3254,246.484530218
1,10000268,1,5,26,13.5,21.2,0,4,116.991,239.13465504
1,10000268,1,5,26,14,21.6,0,4,166.1478,193.448056242
1,10000268,1,5,26,14.5,21.6,0,4,218.6432,162.2067882432
1,10000268,1,5,26,15,20.8,0,4,118.041,183.69810228
1,10000268,1,5,26,15.5,20.8,0,4,133.4816,109.4208596544
1,10000268,1,5,26,16,19,0,4,117.1404,104.183460308
1,10000268,1,5,26,16.5,19,0,4,117.6746,80.920680002
1,10000268,1,5,26,17,17.8,0,4,45.9648,47.022272208
1,10000268,1,5,27,6.5,14.8,0,10,133.0368,182.747573736
1,10000268,1,5,27,7,15.2,0,10,166.94,246.181009144
1,10000268,1,5,27,7.5,15.2,0,10,219.4566,220.259079634
1,10000268,1,5,27,8,15.5,0,10,350.5536,283.301425512
1,10000268,1,5,27,8.5,15.5,0,10,470.112,434.29441216
1,10000268,1,5,27,9,15.8,0,10,893.475,459.6672926
1,10000268,1,5,27,9.5,15.8,0,10,1171.767,939.95743002
1,10000268,1,5,27,10,17.3,0,10,1236.64,1107.4286784
1,10000268,1,5,27,10.5,17.3,0,10,1194.2986,1278.31827827
1,10000268,1,5,27,11,19.6,0,10,1470.2028,1209.23717244
1,10000268,1,5,27,11.5,19.6,0,10,1374.336,1476.616814704
1,10000268,1,5,27,12,20.9,0,2,1511.405,1408.627470796
1,10000268,1,5,27,12.5,20.9,0,2,1701.2014,1466.023919796
1,10000268,1,5,27,13,22,0,2,1129.37,1857.860754996
1,10000268,1,5,27,13.5,22,0,2,1428.033,1059.9052197
1,10000268,1,5,27,14,22.8,0,2,1533.672,1428.707269224
1,10000268,1,5,27,14.5,22.8,0,2,1554.6048,1442.12173984
1,10000268,1,5,27,15,22.7,0,2,872.277,1384.50285834
1,10000268,1,5,27,15.5,22.7,0,2,637.7046,744.171307404
1,10000268,1,5,27,16,24,0,2,765.4608,471.56520216
1,10000268,1,5,27,16.5,24,0,2,201.3392,581.286077824
1,10000268,1,5,27,17,23.3,0,2,273.8736,98.07375312
1,10000268,1,5,28,6.5,14.8,0,4,1257.4536,1097.153888376
1,10000268,1,5,28,7,15.4,0,4,1532.5092,1636.57492168
1,10000268,1,5,28,7.5,15.4,0,4,1762.7896,1616.985061472
1,10000268,1,5,28,8,16.9,0,4,1825.8,1782.144063036
1,10000268,1,5,28,8.5,16.9,0,4,1825.696,1882.40483648
1,10000268,1,5,28,9,20,0,2,1806.805,1740.8502278
1,10000268,1,5,28,9.5,20,0,2,1845.858,1844.57485014
1,10000268,1,5,28,10,23.6,0,2,1888,1869.92789408
1,10000268,1,5,28,10.5,23.6,0,2,1931.3294,1914.624982798
1,10000268,1,5,28,11,24.9,0,2,1931.3294,1904.040506632
1,10000268,1,5,28,11.5,24.9,0,2,1910.7088,1889.580731824
1,10000268,1,5,28,12,26.1,0,3,1825.3872,1929.61895434
1,10000268,1,5,28,12.5,26.1,0,3,1846.8586,1750.263544178
1,10000268,1,5,28,13,26.9,0,3,1825.4726,2007.877333506
1,10000268,1,5,28,13.5,26.9,0,3,1805.004,1653.22840023
1,10000268,1,5,28,14,28.6,0,3,1805.7162,1767.993820908
1,10000268,1,5,28,14.5,28.6,0,3,1723.3216,1697.709305152
1,10000268,1,5,28,15,28.5,0,1,1471.2698,1442.112186862
1,10000268,1,5,28,15.5,28.5,0,1,1130.9298,1120.319757816
1,10000268,1,5,28,16,28.6,0,1,851.4168,901.161699672
1,10000268,1,5,28,16.5,28.6,0,1,553.6828,638.602756714
1,10000268,1,5,28,17,27.9,0,1,273.6864,238.170057392
1,10000268,1,5,29,6.5,15.5,0,1,1236.9864,1230.901424688
1,10000268,1,5,29,7,17.6,0,1,1512.4764,1515.957482962
1,10000268,1,5,29,7.5,17.6,0,1,1532.6278,1616.982938274
1,10000268,1,5,29,8,19.9,0,1,1825.8,1560.855313752
1,10000268,1,5,29,8.5,19.9,0,1,1825.696,1864.5322544
1,10000268,1,5,29,9,22.8,0,2,1827.6258,1749.279206586
1,10000268,1,5,29,9.5,22.8,0,2,1825.431,1843.37844075
1,10000268,1,5,29,10,24.8,0,2,1846.464,1854.83320192
1,10000268,1,5,29,10.5,24.8,0,2,1856.5904,1890.19965925
1,10000268,1,5,29,11,26.9,0,2,1825.0654,1903.318429338
1,10000268,1,5,29,11.5,26.9,0,2,1972.7708,1777.664437952
1,10000268,1,5,29,12,28.8,0,2,1805.8852,1938.287866368
1,10000268,1,5,29,12.5,28.8,0,2,1805.7758,1722.988841324
1,10000268,1,5,29,13,29.5,0,2,1490.7684,1966.917075404
1,10000268,1,5,29,13.5,29.5,0,2,350.973,1259.24408619
1,10000268,1,5,29,14,29.7,0,2,149.7156,443.182678236
1,10000268,1,5,29,14.5,29.7,0,2,117.325,209.04641795
1,10000268,1,5,29,15,30.1,0,3,711.8236,221.40721337
1,10000268,1,5,29,15.5,30.1,0,3,1237.8366,598.356510912
1,10000268,1,5,29,16,29.4,0,3,807.9864,849.941957904
1,10000268,1,5,29,16.5,29.4,0,3,680.8802,599.967192654
1,10000268,1,5,29,17,28.1,0,3,292.6924,284.726467852
1,10000268,1,5,30,6.5,15.5,0,1,937.061,469.252137594
1,10000268,1,5,30,7,17.1,0,1,1511.538,1147.41721857
1,10000268,1,5,30,7.5,17.1,0,1,1762.7896,1747.212231534
1,10000268,1,5,30,8,19.6,0,1,1827.6258,1794.150742932
1,10000268,1,5,30,8.5,19.6,0,1,1804.928,1866.95048032
1,10000268,1,5,30,9,22.3,0,1,1804.9846,1749.873884748
1,10000268,1,5,30,9.5,22.3,0,1,1784.577,1812.81842313
1,10000268,1,5,30,10,25.2,0,1,1804.928,1795.08428896
1,10000268,1,5,30,10.5,25.2,0,1,1825.3872,1846.366242476
1,10000268,1,5,30,11,27.4,0,1,1825.0654,1868.822439614
1,10000268,1,5,30,11.5,27.4,0,1,1805.1264,1828.6428468
1,10000268,1,5,30,12,28.8,0,2,1805.8852,1710.645018278
1,10000268,1,5,30,12.5,28.8,0,2,1826.3172,1719.711124822
1,10000268,1,5,30,13,29.8,0,2,1784.4046,1965.53819677
1,10000268,1,5,30,13.5,29.8,0,2,1764.15,1610.79752868
1,10000268,1,5,30,14,30.2,0,2,1827.6258,1720.87547334
1,10000268,1,5,30,14.5,30.2,0,2,1375.41,1794.6489026
1,10000268,1,5,30,15,30,0,2,1384.7922,1174.15504866
1,10000268,1,5,30,15.5,30,0,2,1150.7132,1396.862130404
1,10000268,1,5,30,16,28.6,0,2,872.2272,605.705674704
1,10000268,1,5,30,16.5,28.6,0,2,532.704,700.13693688
1,10000268,1,5,30,17,27,0,2,273.5716,237.694219572
1,10000268,1,5,31,6.5,16.9,0,1,1193.6522,1167.60976545
1,10000268,1,5,31,7,20.2,0,1,1470.147,1445.70372891
1,10000268,1,5,31,7.5,20.2,0,1,1753.8686,1702.52547949
1,10000268,1,5,31,8,22.9,0,1,1815.2078,1789.333905576
1,10000268,1,5,31,8.5,22.9,0,1,1784.16,1849.10355616
1,10000268,1,5,31,9,24.9,0,1,1784.7864,1724.16774578
1,10000268,1,5,31,9.5,24.9,0,1,1825.431,1802.99760435
1,10000268,1,5,31,10,26.1,0,1,1804.928,1851.31529152
1,10000268,1,5,31,10.5,26.1,0,1,1805.8852,1860.245640358
1,10000268,1,5,31,11,27.2,0,1,1804.9434,1863.353923918
1,10000268,1,5,31,11.5,27.2,0,1,2034.8328,1816.076768352
1,10000268,1,5,31,12,28.5,0,1,1794.184,1943.590070128
1,10000268,1,5,31,12.5,28.5,0,1,1835.6542,1744.875553632
1,10000268,1,5,31,13,29.6,0,1,1846.0066,NaN
1,10000268,1,5,31,13.5,29.6,0,1,1845.858,1669.19737461
1,10000268,1,5,31,14,29,0,1,1846.6,1822.32782795
1,10000268,1,5,31,14.5,29,0,1,1806.805,1791.3870871
1,10000268,1,5,31,15,28.8,0,2,1554.2,1541.23315398
1,10000268,1,5,31,15.5,28.8,0,2,1215.8172,1621.753921216
1,10000268,1,5,31,16,27.9,0,2,893.9424,685.07325588
1,10000268,1,5,31,16.5,27.9,0,2,574.368,729.00302832
1,10000268,1,5,31,17,26.7,0,2,273.5716,256.528479664
2,1270000041,1,3,2,6.5,5.9,0,4,46,45.01330368
2,1270000041,1,3,2,7,6.1,0,4,389.91,328.1742951
2,1270000041,1,3,2,7.5,6.1,0,4,787.3302,690.58550295
2,1270000041,1,3,2,8,7.2,0,4,1406.56,1092.52078496
2,1270000041,1,3,2,8.5,7.2,0,4,3398.1948,2582.323738128
2,1270000041,1,3,2,9,9,0,2,4212.408,4744.532293248
2,1270000041,1,3,2,9.5,9,0,2,6448.442,5118.50340422
2,1270000041,1,3,2,10,9.6,0,2,7961.45,8000.6949575
2,1270000041,1,3,2,10.5,9.6,0,2,8096.032,8145.83896112
2,1270000041,1,3,2,11,10.5,0,2,4579.1642,8490.491062274
2,1270000041,1,3,2,11.5,10.5,0,2,5426.6888,4968.225584192
2,1270000041,1,3,2,12,9.9,0,4,3556.1588,5800.622411752
2,1270000041,1,3,2,12.5,9.9,0,4,1277.8108,3130.578141868
2,1270000041,1,3,2,13,8.7,1,10,4023.781,1399.72480786
2,1270000041,1,3,2,13.5,8.7,1,10,1216.025,3751.531683104
2,1270000041,1,3,2,14,9.5,0,10,3452.1,1176.904108624
2,1270000041,1,3,2,14.5,9.5,0,10,3716.2658,3148.577618992
2,1270000041,1,3,2,15,9.5,0,10,2460.5878,3037.648603072
2,1270000041,1,3,2,15.5,9.5,0,10,3838.781,2274.13504647
2,1270000041,1,3,2,16,9.3,0,4,1213.45,2802.079713104
2,1270000041,1,3,2,16.5,9.3,0,4,218.603,727.32570959
2,1270000041,1,3,2,17,8.6,0,4,201.388,124.76363064
2,1270000041,1,3,3,6.5,3.3,0,4,46.046,45.99999448
2,1270000041,1,3,3,7,3.3,0,4,410.41,410.409918
2,1270000041,1,3,3,7.5,3.3,0,4,1333.5322,1256.848809666
2,1270000041,1,3,3,8,4.4,0,4,1889.888,1811.37657728
2,1270000041,1,3,3,8.5,4.4,0,4,3640.2366,3424.68931761
2,1270000041,1,3,3,9,6.9,0,4,5049.8448,5057.69097744
2,1270000041,1,3,3,9.5,6.9,0,4,6579.1726,6537.239609178
2,1270000041,1,3,3,10,7.7,0,2,7534.8,7800.7756225
2,1270000041,1,3,3,10.5,7.7,0,2,5469.128,8025.541055168
2,1270000041,1,3,3,11,7.7,0,2,9335.5262,5984.192042608
2,1270000041,1,3,3,11.5,7.7,0,2,6332.7784,9869.5760436
2,1270000041,1,3,3,12,8.8,0,2,9877.0464,6845.526758048
2,1270000041,1,3,3,12.5,8.8,0,2,9617.2076,8974.87516908
2,1270000041,1,3,3,13,8.9,0,2,8222.509,10226.49457126
2,1270000041,1,3,3,13.5,8.9,0,2,8667.8262,7840.990584942
2,1270000041,1,3,3,14,8.3,0,2,9214.8056,8245.501303608
2,1270000041,1,3,3,14.5,8.3,0,2,8591.1826,8585.78328634
2,1270000041,1,3,3,15,8.6,0,2,7223.0158,7224.87314692
2,1270000041,1,3,3,15.5,8.6,0,2,6659.653,6655.2660118
2,1270000041,1,3,3,16,8.4,0,2,4858.6538,4832.230295256
2,1270000041,1,3,3,16.5,8.4,0,2,2841.839,2784.69705589
2,1270000041,1,3,3,17,8,0,2,1013.012,1015.4050764
2,1270000041,1,3,4,6.5,0.4,0,2,87.3768,115.579509696
2,1270000041,1,3,4,7,1.1,0,2,450.3044,565.865541124
2,1270000041,1,3,4,7.5,1.1,0,2,1118.9362,996.953015762
2,1270000041,1,3,4,8,1.4,0,4,1783.7646,1800.695299668
2,1270000041,1,3,4,8.5,1.4,0,4,3618.8196,3547.821001286
2,1270000041,1,3,4,9,5.3,0,4,4984.2212,4735.654495936
2,1270000041,1,3,4,9.5,5.3,0,4,6169.0944,5994.386038032
2,1270000041,1,3,4,10,8.7,0,4,6914.95,6361.439567
2,1270000041,1,3,4,10.5,8.7,0,4,5064.3264,7430.88569608
2,1270000041,1,3,4,11,8.4,0,4,4802.2998,6427.356582796
2,1270000041,1,3,4,11.5,8.4,0,4,5121.376,4566.784064232
2,1270000041,1,3,4,12,8.8,0,4,4358.1412,5433.439835064
2,1270000041,1,3,4,12.5,8.8,0,4,4671.5904,4601.130882048
2,1270000041,1,3,4,13,9.3,0,4,4435.421,4119.76793557
2,1270000041,1,3,4,13.5,9.3,0,4,4679.2642,4295.136689364
2,1270000041,1,3,4,14,10.6,0,4,3085.4908,4927.807526852
2,1270000041,1,3,4,14.5,10.6,0,4,3028.6424,2800.035408568
2,1270000041,1,3,4,15,10.7,0,4,3215.7794,2813.915436678
2,1270000041,1,3,4,15.5,10.7,0,4,3835.692,2731.7843105
2,1270000041,1,3,4,16,10.6,0,4,1991.5166,3074.627921684
2,1270000041,1,3,4,16.5,10.6,0,4,959.8134,1246.880016952
2,1270000041,1,3,4,17,10.6,0,4,263.7024,458.459198976
2,1270000041,1,3,6,6.5,3.8,0,4,33.3984,NaN
2,1270000041,1,3,6,7,4.5,0,11,166.244,NaN
2,1270000041,1,3,6,7.5,4.5,0,11,272.9502,359.376544772
2,1270000041,1,3,6,8,4.6,0,4,193.3896,456.642541638
2,1270000041,1,3,6,8.5,4.6,0,4,677.9056,465.8769508422
2,1270000041,1,3,6,9,5.2,0,2,2403.9232,867.472213692
2,1270000041,1,3,6,9.5,5.2,0,2,5503.6464,2808.479912448
2,1270000041,1,3,6,10,2.3,0,11,7550.9,5584.1934715
2,1270000041,1,3,6,10.5,2.3,0,11,8621.4128,7803.014725408
2,1270000041,1,3,6,11,3.2,0,11,4265.1298,10697.707352894
2,1270000041,1,3,6,11.5,3.2,0,11,7938.1328,3849.45370888
2,1270000041,1,3,6,12,4.8,0,4,8019.824,8501.7019841
2,1270000041,1,3,6,12.5,4.8,0,4,5649.1008,8635.273565184
2,1270000041,1,3,6,13,5.2,0,4,4785.315,5176.9564997
2,1270000041,1,3,6,13.5,5.2,0,4,5136.4896,4648.670762076
2,1270000041,1,3,6,14,5.7,0,4,3854.3008,5487.070673252
2,1270000041,1,3,6,14.5,5.7,0,4,5523.36,3588.507844352
2,1270000041,1,3,6,15,5.6,0,2,6528.7612,5089.26979788
2,1270000041,1,3,6,15.5,5.6,0,2,6289.71,5586.10502618
2,1270000041,1,3,6,16,5.6,0,2,4199.3818,5102.07386653
2,1270000041,1,3,6,16.5,5.6,0,2,1501.2466,2604.275269208
2,1270000041,1,3,6,17,4.8,0,4,850.2712,736.10868368
2,1270000041,1,3,8,6.5,1.2,0,4,102.4296,106.22786832
2,1270000041,1,3,8,7,2.6,0,4,501.6232,601.414934016
2,1270000041,1,3,8,7.5,2.6,0,4,936.9694,1247.14266476
2,1270000041,1,3,8,8,5.5,0,4,2094.2058,1492.319755056
2,1270000041,1,3,8,8.5,5.5,0,4,4281.7714,4144.991384008
2,1270000041,1,3,8,9,6.2,0,4,5768.1092,5582.283846272
2,1270000041,1,3,8,9.5,6.2,0,4,7132.0368,6919.20382608
2,1270000041,1,3,8,10,7,0,2,7967.3594,7231.907337864
2,1270000041,1,3,8,10.5,7,0,2,6998.7012,8808.909744776
2,1270000041,1,3,8,11,7.4,0,4,4898.9904,7954.297008978
2,1270000041,1,3,8,11.5,7.4,0,4,4343.3208,4458.989834624
2,1270000041,1,3,8,12,8.5,0,2,3883.2832,4676.339008268
2,1270000041,1,3,8,12.5,8.5,0,2,3409.92,4336.419929088
2,1270000041,1,3,8,13,9.3,0,2,5500.8702,3080.485608634
2,1270000041,1,3,8,13.5,9.3,0,2,6166.6222,5178.62044832
2,1270000041,1,3,8,14,8.1,0,4,4366.8408,6993.425220712
2,1270000041,1,3,8,14.5,8.1,0,4,3111.4928,4247.538773584
2,1270000041,1,3,8,15,7.9,0,2,3920.4968,2889.999643254
2,1270000041,1,3,8,15.5,7.9,0,2,3718.834,3336.97511994
2,1270000041,1,3,8,16,7,0,4,2912.385,2969.806359296
2,1270000041,1,3,8,16.5,7,0,4,1681.044,2037.20874966
2,1270000041,1,3,8,17,6.5,0,4,679.5408,742.04114248
2,1270000041,1,3,9,6.5,0.9,0,4,117.6,117.6
2,1270000041,1,3,9,7,1.2,0,4,595.5872,723.01409336
2,1270000041,1,3,9,7.5,1.2,0,4,1353.5776,1269.39592744
2,1270000041,1,3,9,8,3.3,0,4,2361.3888,2142.489508662
2,1270000041,1,3,9,8.5,3.3,0,4,3738.45,4625.507820928
2,1270000041,1,3,9,9,7.4,0,2,4644.5364,4969.706664468
2,1270000041,1,3,9,9.5,7.4,0,2,6388.3008,5700.743799072
2,1270000041,1,3,9,10,8.5,0,2,6836.492,6943.54722372
2,1270000041,1,3,9,10.5,8.5,0,2,7702.133,7182.487360638
2,1270000041,1,3,9,11,9.4,0,4,6317.1192,9236.689073716
2,1270000041,1,3,9,11.5,9.4,0,4,5466.084,5785.683075328
2,1270000041,1,3,9,12,7,0,11,8304.7388,5774.50754328
2,1270000041,1,3,9,12.5,7,0,11,4819.3536,8998.521544704
2,1270000041,1,3,9,13,8.8,0,4,4318.0768,3990.81124832
2,1270000041,1,3,9,13.5,8.8,0,4,3310.8782,4472.6171697
2,1270000041,1,3,9,14,6.7,0,10,5545.6828,3816.67831384
2,1270000041,1,3,9,14.5,6.7,0,10,3719.0624,4955.770965192
2,1270000041,1,3,9,15,7.9,0,10,4722.4166,3267.7624335
2,1270000041,1,3,9,15.5,7.9,0,10,1959.09,4141.50608648
2,1270000041,1,3,9,16,6.3,0,11,1691.957,1705.586795378
2,1270000041,1,3,9,16.5,6.3,0,11,1331.786,1174.63099182
2,1270000041,1,3,9,17,8.7,0,4,311.0336,596.389466168
2,1270000041,1,3,11,6.5,0.7,0,2,117.7176,117.599992944
2,1270000041,1,3,11,7,1.5,0,2,637.5096,723.63707468
2,1270000041,1,3,11,7.5,1.5,0,2,1278.5562,1399.159421452
2,1270000041,1,3,11,8,3.9,0,2,1888.0932,2042.922262398
2,1270000041,1,3,11,8.5,3.9,0,2,2442.454,3575.23400837
2,1270000041,1,3,11,9,7.8,0,2,3455.6396,3349.561524176
2,1270000041,1,3,11,9.5,7.8,0,2,6834.5424,4218.722992512
2,1270000041,1,3,11,10,9.6,0,2,7218.182,6967.9337371
2,1270000041,1,3,11,10.5,9.6,0,2,8485.7026,7215.625676568
2,1270000041,1,3,11,11,10.4,0,2,10012.8488,9973.966179286
2,1270000041,1,3,11,11.5,10.4,0,2,8852.6438,8002.037299382
2,1270000041,1,3,11,12,10.8,0,2,9888.879,9624.04237284
2,1270000041,1,3,11,12.5,10.8,0,2,8581.632,10915.06753536
2,1270000041,1,3,11,13,10.9,0,2,7558.7056,6434.971567984
2,1270000041,1,3,11,13.5,10.9,0,2,8671.663,7861.75488513
2,1270000041,1,3,11,14,11.1,0,2,8641.4244,10238.239797268
2,1270000041,1,3,11,14.5,11.1,0,2,8561.208,7805.185488328
2,1270000041,1,3,11,15,11.2,0,2,6561.162,7537.51393686
2,1270000041,1,3,11,15.5,11.2,0,2,5224.24,5573.99695636
2,1270000041,1,3,11,16,11.4,0,2,4693.1004,4227.640033704
2,1270000041,1,3,11,16.5,11.4,0,2,3051.21,3228.10372704
2,1270000041,1,3,11,17,11.3,0,2,1342.1776,1369.306525328
2,1270000041,1,3,12,6.5,9.1,0,2,141.7416,141.64069584
2,1270000041,1,3,12,7,9,0,4,722.8,608.482790448
2,1270000041,1,3,12,7.5,9,0,4,1597.7962,1564.42396774
2,1270000041,1,3,12,8,9.5,0,2,2483.5296,2538.641793654
2,1270000041,1,3,12,8.5,9.5,0,2,3957.7724,4865.13483949
2,1270000041,1,3,12,9,10.5,0,2,5787.7064,5155.710809984
2,1270000041,1,3,12,9.5,10.5,0,2,7398.216,7015.681103424
2,1270000041,1,3,12,10,12.7,0,2,8490.482,8055.33215932
2,1270000041,1,3,12,10.5,12.7,0,2,7782.2708,8607.883450182
2,1270000041,1,3,12,11,13.9,0,4,9035.1994,9502.94930939
2,1270000041,1,3,12,11.5,13.9,0,4,9765.5128,8663.4230165
2,1270000041,1,3,12,12,15,0,2,10048.2522,9814.936874216
2,1270000041,1,3,12,12.5,15,0,2,9831.936,11208.982407168
2,1270000041,1,3,12,13,15,0,2,8269.261,7188.96622994
2,1270000041,1,3,12,13.5,15,0,2,8812.4036,8731.903305528
2,1270000041,1,3,12,14,16.1,0,2,9235.9708,10222.694254052
2,1270000041,1,3,12,14.5,16.1,0,2,8239.012,8333.277896336
2,1270000041,1,3,12,15,17.7,0,2,8002.9976,7253.295091284
2,1270000041,1,3,12,15.5,17.7,0,2,6179.726,6576.6235423
2,1270000041,1,3,12,16,15.3,0,2,3655.7366,4959.61330609
2,1270000041,1,3,12,16.5,15.3,0,2,1205.132,2528.72102988
2,1270000041,1,3,12,17,14.5,0,4,616.996,559.185824456
2,1270000041,1,3,14,6.5,4.8,0,11,201.201,201.0000201
2,1270000041,1,3,14,7,3.3,0.5,11,450.3044,559.967023304
2,1270000041,1,3,14,7.5,3.3,0.5,11,873.4418,1153.82243459
2,1270000041,1,3,14,8,5,1,4,2391.924,1208.092947918
2,1270000041,1,3,14,8.5,5,1,4,4097.3412,4671.617065692
2,1270000041,1,3,14,9,4.7,0,4,3677.7412,5358.606239448
2,1270000041,1,3,14,9.5,4.7,0,4,4462.416,4407.028962336
2,1270000041,1,3,14,10,4.8,0,4,4130.8982,4997.16763936
2,1270000041,1,3,14,10.5,4.8,0,4,3926.7522,4210.525314236
2,1270000041,1,3,14,11,5.3,0,4,4984.9376,4810.83220828
2,1270000041,1,3,14,11.5,5.3,0,4,5146.1416,4633.350876
2,1270000041,1,3,14,12,3.5,0,11,6026.9152,5172.902130608
2,1270000041,1,3,14,12.5,3.5,0,11,6910.7712,6477.171796992
2,1270000041,1,3,14,13,2.9,2.5,10,4694.346,5396.01646338
2,1270000041,1,3,14,13.5,2.9,2.5,10,7457.1112,5428.446368296
2,1270000041,1,3,14,14,2.7,2,11,5094.6476,7526.667736392
2,1270000041,1,3,14,14.5,2.7,2,11,3930.7912,4619.063901744
2,1270000041,1,3,14,15,3.7,2.5,11,4301.2062,3624.755176918
2,1270000041,1,3,14,15.5,3.7,2.5,11,2289.042,3833.33380556
2,1270000041,1,3,14,16,4.3,0.5,10,3594.7152,2199.711187688
2,1270000041,1,3,14,16.5,4.3,0.5,10,3695.994,2454.23201286
2,1270000041,1,3,14,17,3.2,0,11,916.1968,1626.298730392
2,1270000041,1,3,15,6.5,1.7,0,4,133.5646,210.535319174
2,1270000041,1,3,15,7,1.8,0,4,419.9468,407.8769435
2,1270000041,1,3,15,7.5,1.8,0,4,936.2262,1057.103306448
2,1270000041,1,3,15,8,4.6,0,2,1679.436,1242.402578544
2,1270000041,1,3,15,8.5,4.6,0,2,4580.8474,3335.282243118
