BuildingIndex,Year,Month,Day,Hour,Quarter,P1(DayOfWeek),P2(Holiday),P3(Temp),P4(CloudCover),P5(SolarIrradiance),Generation
1,2018,06,19,05,2,2,4,21.1,3,0.05,0.0
1,2018,06,19,05,3,2,4,21.1,3,0.05,0.0
1,2018,06,19,06,0,2,4,21.1,3,0.05,0.0
1,2018,06,19,06,1,2,4,21.9,3,0.35,0.0
1,2018,06,19,06,2,2,4,21.9,3,0.35,0.0
1,2018,06,19,06,3,2,4,21.9,3,0.35,0.0
1,2018,06,19,07,0,2,4,21.9,3,0.35,0.0
1,2018,06,19,07,1,2,4,22.7,4,0.49,0.0
1,2018,06,19,07,2,2,4,22.7,4,0.49,0.0
1,2018,06,19,07,3,2,4,22.7,4,0.49,0.0
1,2018,06,19,08,0,2,4,22.7,4,0.49,0.0
1,2018,06,19,09,1,2,4,23.4,4,0.77,0.0
1,2018,06,19,09,2,2,4,23.4,4,0.77,0.0
1,2018,06,19,09,3,2,4,23.4,4,0.77,0.0
1,2018,06,19,10,0,2,4,23.4,4,0.77,0.0
1,2018,06,19,10,1,2,4,24,4,0.81,0.0
1,2018,06,19,10,2,2,4,24,4,0.81,0.0
1,2018,06,19,10,3,2,4,24,4,0.81,0.0
1,2018,06,19,11,0,2,4,24,4,0.81,0.0
1,2018,06,19,11,1,2,4,23.7,4,0.94,0.0
1,2018,06,19,11,2,2,4,23.7,4,0.94,0.0
1,2018,06,19,11,3,2,4,23.7,4,0.94,0.0
1,2018,06,19,12,0,2,4,23.7,4,0.94,0.0
1,2018,06,19,12,1,2,4,23.1,4,0.55,0.0
1,2018,06,19,12,2,2,4,23.1,4,0.55,0.0
1,2018,06,19,12,3,2,4,23.1,4,0.55,0.0
1,2018,06,19,13,0,2,4,23.1,4,0.55,0.0
1,2018,06,19,13,1,2,4,24.2,4,1.3,0.0
1,2018,06,19,13,2,2,4,24.2,4,1.3,0.0
1,2018,06,19,13,3,2,4,24.2,4,1.3,0.0
1,2018,06,19,14,0,2,4,24.2,4,1.3,0.0
1,2018,06,19,14,1,2,4,24.3,4,0.67,0.0
1,2018,06,19,14,2,2,4,24.3,4,0.67,0.0
1,2018,06,19,14,3,2,4,24.3,4,0.67,0.0
1,2018,06,19,15,0,2,4,24.3,4,0.67,0.0
1,2018,06,19,15,1,2,4,24.7,4,0.62,0.0
1,2018,06,19,15,2,2,4,24.7,4,0.62,0.0
1,2018,06,19,15,3,2,4,24.7,4,0.62,0.0
1,2018,06,19,16,0,2,4,24.7,4,0.62,0.0
1,2018,06,19,16,1,2,4,24.6,4,0.36,0.0
1,2018,06,19,16,2,2,4,24.6,4,0.36,0.0
1,2018,06,19,16,3,2,4,24.6,4,0.36,0.0
1,2018,
