BuildingIndex,Year,Month,Day,Hour,Quarter,P1(Humidity),P2(WindSpeed),P3(Temp),P4(CloudCover),P5(Rain),P6(SolarIrradiation),Generation
1,2018,12,5,6,1,47,2.1,2.4,1,0,0,0
1,2018,12,5,6,2,47,2.1,2.4,1,0,0,0
1,2018,12,5,6,3,47,2.1,2.4,1,0,0,0
1,2018,12,5,7,0,47,2.1,2.4,1,0,0,0
1,2018,12,5,7,1,44,3,2.4,1,0,0.04,0
1,2018,12,5,7,2,44,3,2.4,1,0,0.04,0
1,2018,12,5,7,3,44,3,2.4,1,0,0.04,0
1,2018,12,5,8,0,44,3,2.4,1,0,0.04,0
1,2018,12,5,8,1,42,2.4,2.8,1,0,0.47,0
1,2018,12,5,8,2,42,2.4,2.8,1,0,0.47,0
1,2018,12,5,8,3,42,2.4,2.8,1,0,0.47,0
1,2018,12,5,9,0,42,2.4,2.8,1,0,0.47,2.4
1,2018,12,5,9,1,39,1.2,4.7,1,0,1.01,7.6
1,2018,12,5,9,2,39,1.2,4.7,1,0,1.01,8.4
1,2018,12,5,9,3,39,1.2,4.7,1,0,1.01,9.6
1,2018,12,5,10,0,39,1.2,4.7,1,0,1.01,10.4
1,2018,12,5,10,1,34,0.9,5.5,1,0,1.49,11.2
1,2018,12,5,10,2,34,0.9,5.5,1,0,1.49,12
1,2018,12,5,10,3,34,0.9,5.5,1,0,1.49,12
1,2018,12,5,11,0,34,0.9,5.5,1,0,1.49,12
1,2018,12,5,11,1,30,1,6.9,1,0,1.75,14.4
1,2018,12,5,11,2,30,1,6.9,1,0,1.75,12.8
1,2018,12,5,11,3,30,1,6.9,1,0,1.75,14
1,2018,12,5,12,0,30,1,6.9,1,0,1.75,14.4
1,2018,12,5,12,1,30,1.6,8.2,1,0,1.82,14.4
1,2018,12,5,12,2,30,1.6,8.2,1,0,1.82,15.2
1,2018,12,5,12,3,30,1.6,8.2,1,0,1.82,9.6
1,2018,12,5,13,0,30,1.6,8.2,1,0,1.82,13.6
1,2018,12,5,13,1,28,1.4,8.8,1,0,1.66,8.8
1,2018,12,5,13,2,28,1.4,8.8,1,0,1.66,8.12
1,2018,12,5,13,3,28,1.4,8.8,1,0,1.66,7.44
1,2018,12,5,14,0,28,1.4,8.8,1,0,1.66,6.76
1,2018,12,5,14,1,30,0.9,9.2,3,0,1.14,6.08
1,2018,12,5,14,2,30,0.9,9.2,3,0,1.14,5.4
1,2018,12,5,14,3,30,0.9,9.2,3,0,1.14,4.72
1,2018,12,5,15,0,30,0.9,9.2,3,0,1.14,4.04
1,2018,12,5,15,1,33,0.6,9.5,3,0,0.54,3.36
1,2018,12,5,15,2,33,0.6,9.5,3,0,0.54,2.68
1,2018,12,5,15,3,33,0.6,9.5,3,0,0.54,2
1,2018,12,5,16,0,33,0.6,9.5,3,0,0.54,1.32
1,2018,12,5,16,1,34,2.1,9.2,4,0,0.05,0.4
1,2018,12,5,16,2,34,2.1,9.2,4,0,0.05,0
1,2018,12,5,16,3,34,2.1,9.2,4,0,0.05,0
1,2018,12,5,17,0,34,2.1,9.2,4,0,0.05,0
1,2018,12,5,17,1,39,1.3,8.9,4,0,0,0
1,2018,12,5,17,2,39,1.3,8.9,4,0,0,0
1,2018,12,5,17,3,39,1.3,8.9,4,0,0,0
1,2018,12,5,18,0,39,1.3,8.9,4,0,0,0
1,2018,12,5,18,1,39,1.4,8.8,4,0,0,0
1,2018,12,5,18,2,39,1.4,8.8,4,0,0,0
1,2018,12,5,18,3,39,1.4,8.8,4,0,0,0
1,2018,12,5,19,0,39,1.4,8.8,4,0,0,0
1,2018,12,5,19,1,44,1.4,7.9,3,0,0,0
1,2018,12,5,19,2,44,1.4,7.9,3,0,0,0
1,2018,12,5,19,3,44,1.4,7.9,3,0,0,0
1,2018,12,5,20,0,44,1.4,7.9,3,0,0,0
1,2018,12,5,20,1,44,0.6,8,3,0,0,0
1,2018,12,5,20,2,44,0.6,8,3,0,0,0
1,2018,12,5,20,3,44,0.6,8,3,0,0,0
1,2018,12,5,21,0,44,0.6,8,3,0,0,0
1,2018,12,5,21,1,45,1.3,7.9,4,0,0,0
1,2018,12,5,21,2,45,1.3,7.9,4,0,0,0
1,2018,12,5,21,3,45,1.3,7.9,4,0,0,0
1,2018,12,5,22,0,45,1.3,7.9,4,0,0,0
1,2018,12,5,22,1,46,1.8,8.1,4,0,0,0
1,2018,12,5,22,2,46,1.8,8.1,4,0,0,0
1,2018,12,5,22,3,46,1.8,8.1,4,0,0,0
1,2018,12,5,23,0,46,1.8,8.1,4,0,0,0
1,2018,12,5,23,1,46,1.8,8.1,4,0,0,0
1,2018,12,5,23,2,46,1.8,8.1,4,0,0,0
1,2018,12,5,23,3,46,1.8,8.1,4,0,0,0
1,2018,12,6,0,0,46,1.8,8.1,4,0,0,0
1,2018,12,6,0,1,48,0.4,7.6,4,0,0,0
1,2018,12,6,0,2,48,0.4,7.6,4,0,0,0
1,2018,12,6,0,3,48,0.4,7.6,4,0,0,0
1,2018,12,6,1,0,48,0.4,7.6,4,0,0,0
1,2018,12,6,1,1,50,2,7.6,4,0,0,0
1,2018,12,6,1,2,50,2,7.6,4,0,0,0
1,2018,12,6,1,3,50,2,7.6,4,0,0,0
1,2018,12,6,2,0,50,2,7.6,4,0,0,0
1,2018,12,6,2,1,50,1.6,7.2,4,0,0,0
1,2018,12,6,2,2,50,1.6,7.2,4,0,0,0
1,2018,12,6,2,3,50,1.6,7.2,4,0,0,0
1,2018,12,6,3,0,50,1.6,7.2,4,0,0,0
1,2018,12,6,3,1,58,0.7,6.7,4,0,0,0
1,2018,12,6,3,2,58,0.7,6.7,4,0,0,0
1,2018,12,6,3,3,58,0.7,6.7,4,0,0,0
1,2018,12,6,4,0,58,0.7,6.7,4,0,0,0
1,2018,12,6,4,1,61,1.4,6.6,4,0,0,0
1,2018,12,6,4,2,61,1.4,6.6,4,0,0,0
1,2018,12,6,4,3,61,1.4,6.6,4,0,0,0
1,2018,12,6,5,0,61,1.4,6.6,4,0,0,0
1,2018,12,6,5,1,56,3.5,6.6,4,0.2,0,0
1,2018,12,6,5,2,56,3.5,6.6,4,0.2,0,0
1,2018,12,6,5,3,56,3.5,6.6,4,0.2,0,0
1,2018,12,6,6,0,56,3.5,6.6,4,0.2,0,0
1,2018,12,6,6,1,71,1.6,5.6,4,0,0,0
1,2018,12,6,6,2,71,1.6,5.6,4,0,0,0
1,2018,12,6,6,3,71,1.6,5.6,4,0,0,0
1,2018,12,6,7,0,71,1.6,5.6,4,0,0,0
1,2018,12,6,7,1,79,3.1,4.7,4,0,0,0
1,2018,12,6,7,2,79,3.1,4.7,4,0,0,0
1,2018,12,6,7,3,79,3.1,4.7,4,0,0,0
1,2018,12,6,8,0,79,3.1,4.7,4,0,0,0
1,2018,12,6,8,1,85,2.1,4.3,4,0.8,0.07,0
1,2018,12,6,8,2,85,2.1,4.3,4,0.8,0.07,0
1,2018,12,6,8,3,85,2.1,4.3,4,0.8,0.07,0.4
1,2018,12,6,9,0,85,2.1,4.3,4,0.8,0.07,1.2
1,2018,12,6,9,1,81,2.7,4.6,4,0,0.29,1.2
1,2018,12,6,9,2,81,2.7,4.6,4,0,0.29,1.6
1,2018,12,6,9,3,81,2.7,4.6,4,0,0.29,1.6
1,2018,12,6,10,0,81,2.7,4.6,4,0,0.29,1.6
1,2018,12,6,10,1,80,3.4,4.6,4,0,0.22,1.6
1,2018,12,6,10,2,80,3.4,4.6,4,0,0.22,0.8
1,2018,12,6,10,3,80,3.4,4.6,4,0,0.22,1.2
1,2018,12,6,11,0,80,3.4,4.6,4,0,0.22,1.2
