BuildingIndex,Year,Month,Day,Hour,Quarter,DemandMean,CIMin,CIMax,CILevel,pmfStartIndx,pmfStep,DemandpmfData1,DemandpmfData2,DemandpmfData3,DemandpmfData4,DemandpmfData5,DemandpmfData6,DemandpmfData7,DemandpmfData8,DemandpmfData9,DemandpmfData10,
1,2019,02,10,04,1,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,04,2,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,04,3,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,05,0,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,05,1,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,05,2,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,05,3,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,06,0,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,06,1,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,06,2,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,06,3,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,07,0,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,07,1,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,07,2,0.525325,0.202203,0.830215,95,0.090000,0.100000,0.033333,0.066667,0.033333,0.000000,0.600000,0.166667,0.033333,0.033333,0.000000,0.033333,
1,2019,02,10,07,3,0.497472,0.241917,0.866728,95,0.000000,0.130000,0.033333,0.066667,0.366667,0.033333,0.166667,0.266667,0.033333,0.000000,0.000000,0.033333,
1,2019,02,10,08,0,2.233866,1.546867,2.976383,95,1.200000,0.190000,0.033333,0.033333,0.066667,0.133333,0.100000,0.233333,0.100000,0.233333,0.000000,0.066667,
1,2019,02,10,08,1,4.139822,3.155657,5.377955,95,3.000000,0.280000,0.066667,0.100000,0.266667,0.133333,0.133333,0.066667,0.066667,0.100000,0.033333,0.033333,
1,2019,02,10,08,2,3.798440,2.590657,6.045330,95,2.400000,0.430000,0.100000,0.266667,0.133333,0.166667,0.233333,0.033333,0.000000,0.000000,0.033333,0.033333,
1,2019,02,10,08,3,3.633986,2.047665,5.070021,95,1.500000,0.520000,0.033333,0.133333,0.200000,0.066667,0.166667,0.266667,0.100000,0.000000,0.000000,0.033333,
1,2019,02,10,09,0,4.067209,2.440518,5.922802,95,2.000000,0.570000,0.100000,0.200000,0.133333,0.133333,0.166667,0.133333,0.100000,0.000000,0.000000,0.033333,
1,2019,02,10,09,1,6.191103,4.018914,9.309093,95,3.600000,0.710000,0.066667,0.066667,0.266667,0.266667,0.100000,0.166667,0.000000,0.000000,0.033333,0.033333,
1,2019,02,10,09,2,6.262454,4.750717,9.457773,95,3.500000,0.790000,0.033333,0.066667,0.300000,0.333333,0.166667,0.033333,0.000000,0.033333,0.000000,0.033333,
1,2019,02,10,09,3,5.770085,4.011262,8.351333,95,3.500000,0.820000,0.100000,0.233333,0.400000,0.133333,0.066667,0.033333,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,10,0,5.750796,4.473388,8.372133,95,4.000000,0.450000,0.033333,0.133333,0.200000,0.233333,0.233333,0.066667,0.000000,0.000000,0.000000,0.100000,
1,2019,02,10,10,1,8.723589,7.376197,11.007841,95,7.200000,0.710000,0.233333,0.333333,0.233333,0.100000,0.033333,0.033333,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,10,2,8.010477,5.247472,11.118651,95,4.500000,1.000000,0.066667,0.066667,0.133333,0.466667,0.200000,0.000000,0.033333,0.000000,0.000000,0.033333,
1,2019,02,10,10,3,7.841927,4.429089,10.408003,95,3.000000,1.200000,0.033333,0.066667,0.000000,0.333333,0.466667,0.033333,0.033333,0.000000,0.000000,0.033333,
1,2019,02,10,11,0,7.501599,4.614893,10.161403,95,1.000000,1.300000,0.033333,0.000000,0.033333,0.100000,0.300000,0.400000,0.066667,0.033333,0.000000,0.033333,
1,2019,02,10,11,1,6.010679,2.811616,8.614305,95,1.400000,0.770000,0.033333,0.033333,0.000000,0.133333,0.033333,0.200000,0.266667,0.166667,0.066667,0.066667,
1,2019,02,10,11,2,6.904647,4.726102,9.405641,95,3.000000,0.670000,0.033333,0.000000,0.100000,0.033333,0.133333,0.266667,0.133333,0.166667,0.066667,0.066667,
1,2019,02,10,11,3,6.393462,4.598108,8.994656,95,4.200000,0.730000,0.066667,0.200000,0.300000,0.266667,0.100000,0.000000,0.033333,0.000000,0.000000,0.033333,
1,2019,02,10,12,0,5.559077,2.575398,8.267702,95,1.800000,1.000000,0.066667,0.033333,0.233333,0.333333,0.133333,0.100000,0.066667,0.000000,0.000000,0.033333,
1,2019,02,10,12,1,4.078682,0.987011,7.679819,95,0.000000,0.780000,0.033333,0.066667,0.000000,0.100000,0.200000,0.233333,0.200000,0.066667,0.033333,0.066667,
1,2019,02,10,12,2,3.974383,0.000000,6.515181,95,0.000000,0.870000,0.133333,0.033333,0.100000,0.100000,0.100000,0.300000,0.100000,0.100000,0.000000,0.033333,
1,2019,02,10,12,3,5.970044,1.371379,10.686256,95,0.000000,1.200000,0.033333,0.100000,0.033333,0.100000,0.166667,0.333333,0.066667,0.100000,0.033333,0.033333,
1,2019,02,10,13,0,8.329992,4.421833,10.612877,95,3.000000,1.600000,0.066667,0.066667,0.233333,0.366667,0.233333,0.000000,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,13,1,5.431131,2.846593,8.042926,95,0.000000,1.700000,0.033333,0.066667,0.333333,0.400000,0.133333,0.000000,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,13,2,4.321666,1.878916,6.726929,95,1.000000,1.500000,0.233333,0.200000,0.400000,0.133333,0.000000,0.000000,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,13,3,4.085304,0.981293,6.207661,95,0.000000,1.600000,0.100000,0.266667,0.400000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,14,0,5.965456,2.985333,8.660947,95,0.000000,1.600000,0.033333,0.033333,0.133333,0.566667,0.133333,0.066667,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,14,1,3.611106,1.754517,5.744334,95,1.000000,1.200000,0.133333,0.400000,0.333333,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,14,2,3.774322,2.001466,5.848966,95,0.000000,1.200000,0.033333,0.066667,0.400000,0.366667,0.100000,0.000000,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,14,3,4.276119,1.786890,6.692695,95,0.000000,1.200000,0.033333,0.066667,0.133333,0.566667,0.100000,0.066667,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,15,0,4.402503,2.697396,5.763059,95,1.600000,0.900000,0.033333,0.133333,0.266667,0.433333,0.100000,0.000000,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,15,1,2.042186,0.000000,6.855422,95,0.000000,1.200000,0.366667,0.333333,0.200000,0.033333,0.000000,0.033333,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,15,2,2.286780,0.000000,6.562588,95,0.000000,1.200000,0.200000,0.566667,0.133333,0.033333,0.000000,0.033333,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,15,3,2.825501,0.980726,6.246829,95,0.000000,1.200000,0.100000,0.300000,0.466667,0.066667,0.000000,0.033333,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,16,0,2.758507,0.215173,5.522994,95,0.000000,1.000000,0.100000,0.200000,0.366667,0.233333,0.033333,0.033333,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,16,1,0.726251,0.000000,3.281348,95,0.000000,0.550000,0.733333,0.033333,0.033333,0.066667,0.066667,0.033333,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,16,2,1.229418,0.000000,3.076278,95,0.000000,0.510000,0.366667,0.066667,0.233333,0.133333,0.100000,0.033333,0.033333,0.000000,0.000000,0.033333,
1,2019,02,10,16,3,1.603754,0.196050,2.807876,95,0.000000,0.470000,0.133333,0.100000,0.166667,0.200000,0.300000,0.066667,0.000000,0.000000,0.000000,0.033333,
1,2019,02,10,17,0,1.163639,0.000000,2.430666,95,0.000000,0.290000,0.100000,0.100000,0.133333,0.200000,0.133333,0.133333,0.133333,0.000000,0.033333,0.033333,
1,2019,02,10,17,1,0.885961,0.096653,1.550113,95,0.000000,0.170000,0.100000,0.100000,0.100000,0.066667,0.033333,0.133333,0.200000,0.000000,0.166667,0.100000,
1,2019,02,10,17,2,1.052998,0.791728,1.331456,95,0.200000,0.120000,0.033333,0.000000,0.000000,0.000000,0.033333,0.200000,0.100000,0.333333,0.166667,0.133333,
1,2019,02,10,17,3,0.770759,0.501613,1.113551,95,0.420000,0.071000,0.033333,0.100000,0.133333,0.066667,0.233333,0.100000,0.100000,0.100000,0.066667,0.066667,
1,2019,02,10,18,0,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,18,1,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,18,2,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,18,3,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,19,0,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,19,1,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,19,2,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,19,3,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,20,0,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,20,1,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,20,2,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,20,3,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,21,0,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,21,1,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,21,2,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,21,3,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,22,0,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,22,1,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,22,2,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,22,3,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,23,0,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,23,1,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,23,2,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
1,2019,02,10,23,3,0.000000,0.000000,0.000000,95,0.000000,0.100000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,
