ID,year,month,day,hour,term,Humidity,WindSpeed,Temp,CloudCover,Rain,SolarIrradiation,generation,forecast_generation
1,13,8,15,0.5,1,63,2,28.4,0,0,0,0,0
1,13,8,15,1,2,70,2.7,28.2,0,0,0,0,0
1,13,8,15,1.5,1,70,2.7,28.2,0,0,0,0,0
1,13,8,15,2,2,73,2.3,27.7,0,0,0,0,0
1,13,8,15,2.5,1,73,2.3,27.7,0,0,0,0,0
1,13,8,15,3,2,77,1.7,27.4,1,0,0,0,0
1,13,8,15,3.5,1,77,1.7,27.4,1,0,0,0,0
1,13,8,15,4,2,79,1.5,27,1,0,0,0,0
1,13,8,15,4.5,1,79,1.5,27,1,0,0,0,0
1,13,8,15,5,2,84,1.9,26.7,1,0,0,0,0
1,13,8,15,5.5,1,84,1.9,26.7,1,0,0,0,0
1,13,8,15,6,2,83,1,26.9,4,0,0.13,0,0
1,13,8,15,6.5,1,83,1,26.9,4,0,0.13,0,0
1,13,8,15,7,2,79,1.2,27.7,4,0,0.74,0.450118,0.262656185
1,13,8,15,7.5,1,79,1.2,27.7,4,0,0.74,0.7862826,0.757722686
1,13,8,15,8,2,73,1.5,28.8,4,0,1.43,1.2366,0.926236895
1,13,8,15,8.5,1,73,1.5,28.8,4,0,1.43,1.65828,1.687911338
1,13,8,15,9,2,65,1.9,30.5,0,0,2.11,1.8665406,2.00513894
1,13,8,15,9.5,1,65,1.9,30.5,0,0,2.11,2.0743456,2.002508199
1,13,8,15,10,2,55,2.8,32.1,0,0,2.67,2.2384176,1.77491404
1,13,8,15,10.5,1,55,2.8,32.1,0,0,2.67,2.3621876,2.315171028
1,13,8,15,11,2,65,2.8,32.6,0,0,3.01,2.3839816,1.83716624
1,13,8,15,11.5,1,65,2.8,32.6,0,0,3.01,2.4840096,2.52694712
1,13,8,15,12,2,57,4.3,33.3,1,0,3.12,2.4840096,2.22248176
1,13,8,15,12.5,1,57,4.3,33.3,1,0,3.12,2.443904,2.465042768
1,13,8,15,13,2,49,3.4,33.7,1,0,3.11,2.339548,1.9271246
1,13,8,15,13.5,1,49,3.4,33.7,1,0,3.11,2.2181112,2.2598748
1,13,8,15,14,2,42,4.7,33.8,1,0,2.86,2.032595,1.8732835
1,13,8,15,14.5,1,42,4.7,33.8,1,0,2.86,1.8262874,1.724894287
1,13,8,15,15,2,49,5.1,33.2,1,0,2.43,1.553815,1.5554948
1,13,8,15,15.5,1,49,5.1,33.2,1,0,2.43,1.2581488,1.404818672
1,13,8,15,16,2,54,3.6,32.6,1,0,1.81,0.7653986,1.01099444
1,13,8,15,16.5,1,54,3.6,32.6,1,0,1.81,0.1836864,0.398480219
1,13,8,15,17,2,63,4.1,31.3,1,0,0.6,0.0731068,0.32855056
1,13,8,15,17.5,1,63,4.1,31.3,1,0,0.6,0.0591192,0.050899979
1,13,8,15,18,2,58,5,30.9,8,0,0.17,0.04599,0.026659381
1,13,8,15,18.5,1,58,5,30.9,8,0,0.17,0,0
1,13,8,15,19,2,63,3.9,29.8,8,0,0.02,0,0
1,13,8,15,19.5,1,63,3.9,29.8,8,0,0.02,0,0
1,13,8,15,20,2,70,3.5,29.4,8,0,0,0,0
1,13,8,15,20.5,1,70,3.5,29.4,8,0,0,0,0
1,13,8,15,21,2,73,4,29.3,9,0,0,0,0
1,13,8,15,21.5,1,73,4,29.3,9,0,0,0,0
1,13,8,15,22,2,74,4.5,29,9,0,0,0,0
1,13,8,15,22.5,1,74,4.5,29,9,0,0,0,0
1,13,8,15,23,2,76,3.9,28.9,9,0,0,0,0
1,13,8,15,23.5,1,76,3.9,28.9,9,0,0,0,0
1,13,8,15,24,2,78,2.7,28.6,9,0,0,0,0
1,13,8,16,0.5,1,78,2.7,28.6,9,0,0,0,0
1,13,8,16,1,2,77,4.6,28.5,9,0,0,0,0
1,13,8,16,1.5,1,77,4.6,28.5,9,0,0,0,0
1,13,8,16,2,2,75,4.9,28.4,9,0,0,0,0
1,13,8,16,2.5,1,75,4.9,28.4,9,0,0,0,0
1,13,8,16,3,2,77,2.9,28.2,3,0,0,0,0
1,13,8,16,3.5,1,77,2.9,28.2,3,0,0,0,0
1,13,8,16,4,2,79,2.5,28,3,0,0,0,0
1,13,8,16,4.5,1,79,2.5,28,3,0,0,0,0
1,13,8,16,5,2,80,1.9,27.8,3,0,0,0,0
1,13,8,16,5.5,1,80,1.9,27.8,3,0,0,0,0
1,13,8,16,6,2,80,2.5,28,0,0,0.14,0,0
1,13,8,16,6.5,1,80,2.5,28,0,0,0.14,0,0
1,13,8,16,7,2,76,2.8,28.7,0,0,0.7,0.410039,0.243928193
1,13,8,16,7.5,1,76,2.8,28.7,0,0,0.7,0.6797742,0.660483649
1,13,8,16,8,2,73,2.8,29.2,0,0,0.81,1.2155778,0.78203326
1,13,8,16,8.5,1,73,2.8,29.2,0,0,0.81,1.5953504,1.332610816
1,13,8,16,9,2,69,3.5,30.3,8,0,1.4,2.032866,1.927588182
1,13,8,16,9.5,1,69,3.5,30.3,8,0,1.4,2.1556494,2.05621705
1,13,8,16,10,2,65,2.4,31.1,8,0,2.3,2.3210596,2.214907132
1,13,8,16,10.5,1,65,2.4,31.1,8,0,2.3,2.4232576,2.310004506
1,13,8,16,11,2,64,4.5,31.8,8,0,2.91,2.4248224,2.343647776
1,13,8,16,11.5,1,64,4.5,31.8,8,0,2.91,2.5244,2.526830997
1,13,8,16,12,2,64,5.4,32.1,1,0,3.23,2.5042048,2.498994438
1,13,8,16,12.5,1,64,5.4,32.1,1,0,3.23,2.443904,2.381461752
1,13,8,16,13,2,62,4.9,32.4,1,0,3.16,2.361166,2.33247411
1,13,8,16,13.5,1,62,4.9,32.4,1,0,3.16,2.238993,2.30058967
1,13,8,16,14,2,60,4.2,32.8,1,0,2.9,2.0523716,2.150202045
1,13,8,16,14.5,1,60,4.2,32.8,1,0,2.9,1.8466,1.756467454
1,13,8,16,15,2,62,6.1,31.6,1,0,2.43,1.5756524,1.629805792
1,13,8,16,15.5,1,62,6.1,31.6,1,0,2.43,1.300773,1.432300993
1,13,8,16,16,2,65,6.1,30.9,1,0,1.78,0.7862826,1.029327459
1,13,8,16,16.5,1,65,6.1,30.9,1,0,1.78,0.1026858,0.353296554
1,13,8,16,17,2,66,4.4,30.4,1,0,0.53,0.0731068,0.058210545
1,13,8,16,17.5,1,66,4.4,30.4,1,0,0.53,0.0592384,0.043992666
1,13,8,16,18,2,71,5.1,29.7,9,0,0.13,0.059203,0.0340399
1,13,8,16,18.5,1,71,5.1,29.7,9,0,0.13,0,0
1,13,8,16,19,2,73,3.8,29.2,9,0,0.01,0,0
1,13,8,16,19.5,1,73,3.8,29.2,9,0,0.01,0,0
1,13,8,16,20,2,71,5.7,29.1,9,0,0,0,0
1,13,8,16,20.5,1,71,5.7,29.1,9,0,0,0,0
1,13,8,16,21,2,73,3.6,28.9,10,0,0,0,0
1,13,8,16,21.5,1,73,3.6,28.9,10,0,0,0,0
1,13,8,16,22,2,72,4.7,28.8,10,0,0,0,0
1,13,8,16,22.5,1,72,4.7,28.8,10,0,0,0,0
1,13,8,16,23,2,71,3.6,28.8,10,0,0,0,0
1,13,8,16,23.5,1,71,3.6,28.8,10,0,0,0,0
1,13,8,16,24,2,73,5.6,28.4,10,0,0,0,0
1,13,8,17,0.5,1,73,5.6,28.4,10,0,0,0,0
1,13,8,17,1,2,73,5,28.5,10,0,0,0,0
1,13,8,17,1.5,1,73,5,28.5,10,0,0,0,0
1,13,8,17,2,2,73,3.9,28.2,10,0,0,0,0
1,13,8,17,2.5,1,73,3.9,28.2,10,0,0,0,0
1,13,8,17,3,2,68,2.7,28.2,8,0,0,0,0
1,13,8,17,3.5,1,68,2.7,28.2,8,0,0,0,0
1,13,8,17,4,2,70,2.8,27.8,8,0,0,0,0
1,13,8,17,4.5,1,70,2.8,27.8,8,0,0,0,0
1,13,8,17,5,2,71,2.4,27.5,8,0,0,0,0
1,13,8,17,5.5,1,71,2.4,27.5,8,0,0,0,0
1,13,8,17,6,2,72,2.9,27.5,10,0,0.11,0,0
1,13,8,17,6.5,1,72,2.9,27.5,10,0,0.11,0,0
1,13,8,17,7,2,70,2.4,28.5,10,0,0.5,0.5537068,0.236586337
1,13,8,17,7.5,1,70,2.4,28.5,10,0,0.5,0.553426,0.796714158
1,13,8,17,8,2,67,3.2,28.8,10,0,1.06,0.4909302,0.804337814
1,13,8,17,8.5,1,67,3.2,28.8,10,0,1.06,1.5120112,0.946918699
1,13,8,17,9,2,61,2.7,30.7,10,0,1.57,1.8460066,1.9217709
1,13,8,17,9.5,1,61,2.7,30.7,10,0,1.57,1.4920346,1.947579791
1,13,8,17,10,2,60,3.8,30.9,10,0,2.15,1.5324188,1.39688592
1,13,8,17,10.5,1,60,3.8,30.9,10,0,2.15,2.1350072,1.621621024
1,13,8,17,11,2,56,4.4,32.2,10,0,2.67,2.1557648,2.00004308
1,13,8,17,11.5,1,56,4.4,32.2,10,0,2.67,2.4436192,2.197646713
1,13,8,17,12,2,61,4.8,31.7,10,0,2.91,2.4840096,2.17123644
1,13,8,17,12.5,1,61,4.8,31.7,10,0,2.91,2.32066,2.407511311
1,13,8,17,13,2,57,5.1,32.2,10,0,2.75,1.887972,1.8377702
1,13,8,17,13.5,1,57,5.1,32.2,10,0,2.75,1.8886428,1.814781553
1,13,8,17,14,2,59,5.7,32.1,10,0,2.47,2.0523716,1.61201264
1,13,8,17,14.5,1,59,5.7,32.1,10,0,2.47,1.8484466,1.730820027
1,13,8,17,15,2,61,5.7,31.7,9,0,2.45,1.5756524,1.62621438
1,13,8,17,15.5,1,61,5.7,31.7,9,0,2.45,0.616437,1.256869381
1,13,8,17,16,2,65,5.2,30.6,9,0,1.83,0.7445146,0.9068877
1,13,8,17,16.5,1,65,5.2,30.6,9,0,1.83,0.5536104,0.48130429
1,13,8,17,17,2,63,5.9,30.6,9,0,1.19,0.2735716,0.3129368
1,13,8,17,17.5,1,63,5.9,30.6,9,0,1.19,0.102336,0.148257907
1,13,8,17,18,2,64,6.9,30,10,0,0.45,0.04599,0.061049243
1,13,8,17,18.5,1,64,6.9,30,10,0,0.45,0,0
1,13,8,17,19,2,70,6.2,29.2,10,0,0.03,0,0
1,13,8,17,19.5,1,70,6.2,29.2,10,0,0.03,0,0
1,13,8,17,20,2,71,5.9,29,10,0,0,0,0
1,13,8,17,20.5,1,71,5.9,29,10,0,0,0,0
1,13,8,17,21,2,73,5.2,28.7,9,0,0,0,0
1,13,8,17,21.5,1,73,5.2,28.7,9,0,0,0,0
1,13,8,17,22,2,72,5.3,28.8,9,0,0,0,0
1,13,8,17,22.5,1,72,5.3,28.8,9,0,0,0,0
1,13,8,17,23,2,70,6,28.8,9,0,0,0,0
1,13,8,17,23.5,1,70,6,28.8,9,0,0,0,0
1,13,8,17,24,2,73,5.4,28.5,9,0,0,0,0
1,13,8,18,0.5,1,73,5.4,28.5,9,0,0,0,0
1,13,8,18,1,2,69,4.7,28.4,9,0,0,0,0
1,13,8,18,1.5,1,69,4.7,28.4,9,0,0,0,0
1,13,8,18,2,2,68,3.6,28.2,9,0,0,0,0
1,13,8,18,2.5,1,68,3.6,28.2,9,0,0,0,0
1,13,8,18,3,2,70,3.6,28,2,0,0,0,0
1,13,8,18,3.5,1,70,3.6,28,2,0,0,0,0
1,13,8,18,4,2,73,3.7,27.7,2,0,0,0,0
1,13,8,18,4.5,1,73,3.7,27.7,2,0,0,0,0
1,13,8,18,5,2,72,3.4,27.7,2,0,0,0,0
1,13,8,18,5.5,1,72,3.4,27.7,2,0,0,0,0
1,13,8,18,6,2,72,3.6,27.7,3,0,0.14,0,0
1,13,8,18,6.5,1,72,3.6,27.7,3,0,0.14,0,0
1,13,8,18,7,2,69,3.7,28.7,3,0,0.79,0.4303868,0.155737745
1,13,8,18,7.5,1,69,3.7,28.7,3,0,0.79,0.7445146,0.503624969
1,13,8,18,8,2,64,4.2,30,3,0,1.51,0.8507808,0.544190562
1,13,8,18,8.5,1,64,4.2,30,3,0,1.51,1.7025008,1.152378741
1,13,8,18,9,2,62,4.7,30.5,3,0,2.24,1.8254544,1.873883827
1,13,8,18,9.5,1,62,4.7,30.5,3,0,2.24,2.032595,1.606545509
1,13,8,18,10,2,61,3.2,31.3,3,0,2.07,2.3202,1.4072013
1,13,8,18,10.5,1,61,3.2,31.3,3,0,2.07,2.4248224,2.373993181
1,13,8,18,11,2,58,4.3,31.8,3,0,2.41,2.4860836,1.943417
1,13,8,18,11.5,1,58,4.3,31.8,3,0,2.41,2.5269244,2.527944258
1,13,8,18,12,2,57,5.3,32.2,7,0,2.57,2.5269244,2.54409032
1,13,8,18,12.5,1,57,5.3,32.2,7,0,2.57,2.4452428,2.334718314
1,13,8,18,13,2,59,5.7,32.3,7,0,2.14,2.402,2.3818232
1,13,8,18,13.5,1,59,5.7,32.3,7,0,2.14,2.2816794,2.155516889
1,13,8,18,14,2,61,5.1,31.6,7,0,2.73,2.1160962,2.07170872
1,13,8,18,14.5,1,61,5.1,31.6,7,0,2.73,1.846464,1.813595808
1,13,8,18,15,2,62,6,31.3,6,0,2.48,1.553815,1.36634932
1,13,8,18,15.5,1,62,6,31.3,6,0,2.48,1.344343,1.226972858
1,13,8,18,16,2,63,7,30.8,6,0,1.83,0.9585756,1.02216738
1,13,8,18,16.5,1,63,7,30.8,6,0,1.83,0.6384378,0.580907602
1,13,8,18,17,2,66,6.7,30.3,6,0,1.14,0.3116136,0.32990684
1,13,8,18,17.5,1,66,6.7,30.3,6,0,1.14,0.08736,0.149028006
1,13,8,18,18,2,72,4.7,29.5,3,0,0.41,0.04599,0.051298633
1,13,8,18,18.5,1,72,4.7,29.5,3,0,0.41,0,0
1,13,8,18,19,2,72,5.5,29.2,3,0,0.02,0,0
1,13,8,18,19.5,1,72,5.5,29.2,3,0,0.02,0,0
1,13,8,18,20,2,75,4.1,28.9,3,0,0,0,0
1,13,8,18,20.5,1,75,4.1,28.9,3,0,0,0,0
1,13,8,18,21,2,75,4.6,28.8,2,0,0,0,0
1,13,8,18,21.5,1,75,4.6,28.8,2,0,0,0,0
1,13,8,18,22,2,73,4.9,28.8,2,0,0,0,0
1,13,8,18,22.5,1,73,4.9,28.8,2,0,0,0,0
1,13,8,18,23,2,72,6,28.8,2,0,0,0,0
1,13,8,18,23.5,1,72,6,28.8,2,0,0,0,0
1,13,8,18,24,2,71,4.8,28.7,2,0,0,0,0
1,13,8,19,0.5,1,71,4.8,28.7,2,0,0,0,0
1,13,8,19,1,2,72,4.4,28.7,2,0,0,0,0
1,13,8,19,1.5,1,72,4.4,28.7,2,0,0,0,0
1,13,8,19,2,2,71,4.6,28.5,2,0,0,0,0
1,13,8,19,2.5,1,71,4.6,28.5,2,0,0,0,0
1,13,8,19,3,2,72,4.5,28.4,0,0,0,0,0
1,13,8,19,3.5,1,72,4.5,28.4,0,0,0,0,0
1,13,8,19,4,2,73,2.8,28.3,0,0,0,0,0
1,13,8,19,4.5,1,73,2.8,28.3,0,0,0,0,0
1,13,8,19,5,2,74,2.6,28,0,0,0,0,0
1,13,8,19,5.5,1,74,2.6,28,0,0,0,0,0
1,13,8,19,6,2,75,3,28,0,0,0.16,0,0
1,13,8,19,6.5,1,75,3,28,0,0,0.16,0,0
1,13,8,19,7,2,70,1.5,29.2,0,0,0.75,0.4914302,0.191391407
1,13,8,19,7.5,1,70,1.5,29.2,0,0,0.75,0.8729512,0.602049173
1,13,8,19,8,2,67,2,30.4,0,0,1.31,1.2378366,0.742729165
1,13,8,19,8.5,1,67,2,30.4,0,0,1.31,1.783367,1.76824106
1,13,8,19,9,2,63,1.7,31,6,0,1.9,1.9087992,1.824653477
1,13,8,19,9.5,1,63,1.7,31,6,0,1.9,2.1556494,1.988954636
1,13,8,19,10,2,59,1.9,32,6,0,2.29,2.2993182,1.8283176
1,13,8,19,10.5,1,59,1.9,32,6,0,2.29,2.3819144,2.38640235
1,13,8,19,11,2,58,4.9,33,6,0,2.74,2.423424,2.24848308
1,13,8,19,11.5,1,58,4.9,33,6,0,2.74,2.321384,2.504003918
1,13,8,19,12,2,58,4.9,33.1,7,0,3.11,2.442816,2.04992976
1,13,8,19,12.5,1,58,4.9,33.1,7,0,3.11,2.442816,2.493410282
1,13,8,19,13,2,56,5.9,32.9,7,0,3.17,2.361166,1.7022974
1,13,8,19,13.5,1,56,5.9,32.9,7,0,3.17,2.2170072,2.26783508
1,13,8,19,14,2,59,5,32.5,7,0,2.85,2.0332816,1.45576128
1,13,8,19,14.5,1,59,5,32.5,7,0,2.85,1.825696,1.791902688
1,13,8,19,15,2,62,5.3,31.9,1,0,2.39,1.553815,1.60555284
1,13,8,19,15.5,1,62,5.3,31.9,1,0,2.39,1.2796196,1.262816749
1,13,8,19,16,2,61,5.5,32.1,1,0,1.81,0.9366474,0.9852027
1,13,8,19,16.5,1,61,5.5,32.1,1,0,1.81,0.616824,0.600391176
1,13,8,19,17,2,66,5.9,31.3,1,0,1.11,0.2924272,0.31687332
1,13,8,19,17.5,1,66,5.9,31.3,1,0,1.11,0.0730496,0.151735834
1,13,8,19,18,2,71,5.4,30.3,0,0,0.41,0.04599,0.049306755
1,13,8,19,18.5,1,71,5.4,30.3,0,0,0.41,0,0
1,13,8,19,19,2,73,4.3,29.8,0,0,0.02,0,0
1,13,8,19,19.5,1,73,4.3,29.8,0,0,0.02,0,0
1,13,8,19,20,2,72,5.9,29.9,0,0,0,0,0
1,13,8,19,20.5,1,72,5.9,29.9,0,0,0,0,0
1,13,8,19,21,2,71,5.5,29.7,0,0,0,0,0
1,13,8,19,21.5,1,71,5.5,29.7,0,0,0,0,0
1,13,8,19,22,2,70,4.7,29.4,0,0,0,0,0
1,13,8,19,22.5,1,70,4.7,29.4,0,0,0,0,0
1,13,8,19,23,2,68,4.3,29.4,0,0,0,0,0
1,13,8,19,23.5,1,68,4.3,29.4,0,0,0,0,0
1,13,8,19,24,2,68,5.2,29.2,0,0,0,0,0
1,13,8,20,0.5,1,68,5.2,29.2,0,0,0,0,0
1,13,8,20,1,2,71,4.6,29,0,0,0,0,0
1,13,8,20,1.5,1,71,4.6,29,0,0,0,0,0
1,13,8,20,2,2,70,4.8,28.8,0,0,0,0,0
1,13,8,20,2.5,1,70,4.8,28.8,0,0,0,0,0
1,13,8,20,3,2,69,4,28.8,0,0,0,0,0
1,13,8,20,3.5,1,69,4,28.8,0,0,0,0,0
1,13,8,20,4,2,71,4.1,28.4,0,0,0,0,0
1,13,8,20,4.5,1,71,4.1,28.4,0,0,0,0,0
1,13,8,20,5,2,71,3.8,28.3,0,0,0,0,0
1,13,8,20,5.5,1,71,3.8,28.3,0,0,0,0,0
1,13,8,20,6,2,70,3.6,28.5,3,0,0.15,0,0
1,13,8,20,6.5,1,70,3.6,28.5,3,0,0.15,0,0
1,13,8,20,7,2,67,3.6,29.6,3,0,0.78,0.4710824,0.258630404
1,13,8,20,7.5,1,67,3.6,29.6,3,0,0.78,0.616078,0.857234946
1,13,8,20,8,2,63,3,30.7,3,0,1.43,1.426887,0.908397714
1,13,8,20,8.5,1,63,3,30.7,3,0,1.43,1.783367,1.799596573
1,13,8,20,9,2,56,5.4,32.1,0,0,2.24,2.012472,1.951024522
1,13,8,20,9.5,1,56,5.4,32.1,0,0,2.24,2.1974,2.156493202
1,13,8,20,10,2,56,3.1,32.5,0,0,2.71,2.3225202,1.20627198
1,13,8,20,10.5,1,56,3.1,32.5,0,0,2.71,2.4434944,2.437287136
1,13,8,20,11,2,53,3.1,33.3,0,0,2.3,1.7216408,2.4398326
1,13,8,20,11.5,1,53,3.1,33.3,0,0,2.3,1.93011,1.878012786
1,13,8,20,12,2,66,6.2,32.1,10,0,2.03,1.5318492,2.5280601
1,13,8,20,12.5,1,66,6.2,32.1,10,0,2.03,2.239248,1.619785487
1,13,8,20,13,2,67,5.6,32.1,10,0,1.99,1.311492,2.1706874
1,13,8,20,13.5,1,67,5.6,32.1,10,0,1.99,0.8716242,1.314360998
1,13,8,20,14,2,70,5.7,31.3,10,0,0.98,0.8080064,2.09954752
1,13,8,20,14.5,1,70,5.7,31.3,10,0,0.98,0.91568,0.810478752
1,13,8,20,15,2,71,5.1,31.2,10,0,1.1,1.1089408,1.3932644
1,13,8,20,15.5,1,71,5.1,31.2,10,0,1.1,0.6807358,0.882076714
1,13,8,20,16,2,71,4.2,31,10,0,1.05,0.9593584,0.7365304
1,13,8,20,16.5,1,71,4.2,31,10,0,1.05,0.55356,0.65963264
1,13,8,20,17,2,65,6,31.7,10,0,1.22,0.2548888,0.26155704
1,13,8,20,17.5,1,65,6,31.7,10,0,1.22,0.0730112,0.041085338
1,13,8,20,18,2,67,4.9,31,4,0,0.34,0.059203,0.050879102
1,13,8,20,18.5,1,67,4.9,31,4,0,0.34,0,0
1,13,8,20,19,2,71,4.1,30.4,4,0,0.01,0,0
1,13,8,20,19.5,1,71,4.1,30.4,4,0,0.01,0,0
1,13,8,20,20,2,70,4.9,30.2,4,0,0,0,0
1,13,8,20,20.5,1,70,4.9,30.2,4,0,0,0,0
1,13,8,20,21,2,68,5.4,30.3,10,0,0,0,0
1,13,8,20,21.5,1,68,5.4,30.3,10,0,0,0,0
1,13,8,20,22,2,65,3.2,30.3,10,0,0,0,0
1,13,8,20,22.5,1,65,3.2,30.3,10,0,0,0,0
1,13,8,20,23,2,67,3.4,30,10,0,0,0,0
1,13,8,20,23.5,1,67,3.4,30,10,0,0,0,0
1,13,8,20,24,2,72,2.5,29.6,10,0,0,0,0
1,13,8,21,0.5,1,72,2.5,29.6,10,0,0,0,0
1,13,8,21,1,2,74,0.8,29.4,10,0,0,0,0
1,13,8,21,1.5,1,74,0.8,29.4,10,0,0,0,0
1,13,8,21,2,2,78,2.4,28.7,10,0,0,0,0
1,13,8,21,2.5,1,78,2.4,28.7,10,0,0,0,0
1,13,8,21,3,2,83,2.7,27.8,9,0,0,0,0
1,13,8,21,3.5,1,83,2.7,27.8,9,0,0,0,0
1,13,8,21,4,2,83,2.3,27.7,9,0,0,0,0
1,13,8,21,4.5,1,83,2.3,27.7,9,0,0,0,0
1,13,8,21,5,2,83,1.3,27.5,9,0,0,0,0
1,13,8,21,5.5,1,83,1.3,27.5,9,0,0,0,0
1,13,8,21,6,2,83,2.3,27.4,10,0,0.04,0,0
1,13,8,21,6.5,1,83,2.3,27.4,10,0,0.04,0,0
1,13,8,21,7,2,84,2.5,27.4,10,0,0.06,0.1334144,0.07448514
1,13,8,21,7.5,1,84,2.5,27.4,10,0,0.06,0.3115182,0.199249484
1,13,8,21,8,2,81,2.3,27.7,10,0,0.35,0.237069,0.523961256
1,13,8,21,8.5,1,81,2.3,27.7,10,0,0.35,0.5751592,0.328354279
1,13,8,21,9,2,80,1.6,27.7,10,0,0.72,0.7440048,0.646265743
1,13,8,21,9.5,1,80,1.6,27.7,10,0,0.72,0.9360924,1.020268202
1,13,8,21,10,2,73,1.4,29.7,10,0,1.61,2.116162,1.0350218
1,13,8,21,10.5,1,73,1.4,29.7,10,0,1.61,2.27846,2.159576115
1,13,8,21,11,2,71,2.2,30.8,10,0,2.01,1.7645556,0.31883172
1,13,8,21,11.5,1,71,2.2,30.8,10,0,2.01,1.9695,1.858055186
1,13,8,21,12,2,65,1.7,31.7,9,0,2.72,2.0942058,0.94124754
1,13,8,21,12.5,1,65,1.7,31.7,9,0,2.72,1.5954642,2.111949296
1,13,8,21,13,2,61,1.1,32.8,9,0,1.96,0.679766,1.7601856
1,13,8,21,13.5,1,61,1.1,32.8,9,0,1.96,0.9360186,0.888357545
1,13,8,21,14,2,61,2.3,33.1,9,0,1.29,1.491216,1.02354528
1,13,8,21,14.5,1,61,2.3,33.1,9,0,1.29,0.67968,1.176042752
1,13,8,21,15,2,59,3.4,32.7,10,0,0.68,0.2016256,1.4578476
1,13,8,21,15.5,1,59,3.4,32.7,10,0,0.68,0.1336916,0.207676259
1,13,8,21,16,2,72,3.9,31,10,0,0.24,0.0587452,0.85357884
1,13,8,21,16.5,1,72,3.9,31,10,0,0.24,0.102145,0.04132589
1,13,8,21,17,2,90,2.5,28.1,10,12,0.21,0.1174732,0.19742976
1,13,8,21,17.5,1,90,2.5,28.1,10,12,0.21,0.0459776,0.040344781
1,13,8,21,18,2,81,1.9,28.8,10,0,0.14,0.04599,0.032866717
1,13,8,21,18.5,1,81,1.9,28.8,10,0,0.14,0,0
1,13,8,21,19,2,79,2.6,29,10,0,0.02,0,0
1,13,8,21,19.5,1,79,2.6,29,10,0,0.02,0,0
1,13,8,21,20,2,77,3.1,29.3,10,0,0,0,0
1,13,8,21,20.5,1,77,3.1,29.3,10,0,0,0,0
1,13,8,21,21,2,79,2.9,29.2,10,0,0,0,0
1,13,8,21,21.5,1,79,2.9,29.2,10,0,0,0,0
1,13,8,21,22,2,87,3.1,27.7,10,2,0,0,0
1,13,8,21,22.5,1,87,3.1,27.7,10,2,0,0,0
1,13,8,21,23,2,93,3.1,25.7,10,12.5,0,0,0
1,13,8,21,23.5,1,93,3.1,25.7,10,12.5,0,0,0
1,13,8,21,24,2,90,1.4,26.6,10,0,0,0,0
1,13,8,22,0.5,1,90,1.4,26.6,10,0,0,0,0
1,13,8,22,1,2,90,1.4,26.7,10,0,0,0,0
1,13,8,22,1.5,1,90,1.4,26.7,10,0,0,0,0
1,13,8,22,2,2,91,2.4,25.7,10,0,0,0,0
1,13,8,22,2.5,1,91,2.4,25.7,10,0,0,0,0
1,13,8,22,3,2,91,1.5,25.5,10,0,0,0,0
1,13,8,22,3.5,1,91,1.5,25.5,10,0,0,0,0
1,13,8,22,4,2,87,2,25.9,10,0,0,0,0
1,13,8,22,4.5,1,87,2,25.9,10,0,0,0,0
1,13,8,22,5,2,88,2.6,25.5,10,0,0,0,0
1,13,8,22,5.5,1,88,2.6,25.5,10,0,0,0,0
1,13,8,22,6,2,90,1.5,25.2,10,0,0.04,0,0
1,13,8,22,6.5,1,90,1.5,25.2,10,0,0.04,0,0
1,13,8,22,7,2,88,1.2,25.8,10,0,0.16,0.2007172,0.106607635
1,13,8,22,7.5,1,88,1.2,25.8,10,0,0.16,0.200698,0.245770408
1,13,8,22,8,2,86,2.6,26.1,10,0,0.45,0.228123,0.32017734
1,13,8,22,8.5,1,86,2.6,26.1,10,0,0.45,0.2745078,0.292475923
1,13,8,22,9,2,84,1.5,26.8,10,0,0.62,0.5122656,0.295725646
1,13,8,22,9.5,1,84,1.5,26.8,10,0,0.62,0.5537448,0.567581828
1,13,8,22,10,2,82,2.9,27.4,10,0,0.91,0.533244,0.3900848
1,13,8,22,10.5,1,82,2.9,27.4,10,0,0.91,0.43106,0.563124468
1,13,8,22,11,2,77,2.6,28.2,10,0,0.85,0.4089528,0.4127394
1,13,8,22,11.5,1,77,2.6,28.2,10,0,0.85,1.087164,0.583053406
1,13,8,22,12,2,74,2.2,29.5,10,0,1.2,1.8041214,1.1234409
1,13,8,22,12.5,1,74,2.2,29.5,10,0,1.2,1.2264972,1.786612007
1,13,8,22,13,2,70,2,30.3,10,0,1.52,1.510858,1.361934
1,13,8,22,13.5,1,70,2,30.3,10,0,1.52,1.1935962,1.430001841
1,13,8,22,14,2,68,2.6,30.9,10,0,1.71,1.7429248,0.67665248
1,13,8,22,14.5,1,68,2.6,30.9,10,0,1.71,1.512288,1.566290464
1,13,8,22,15,2,65,2,31.6,7,0,1.57,1.1089408,0.48027848
1,13,8,22,15.5,1,65,2,31.6,7,0,1.57,1.1295576,1.001247769
1,13,8,22,16,2,61,3.4,31.6,7,0,1.65,0.8290832,0.4139874
1,13,8,22,16.5,1,61,3.4,31.6,7,0,1.65,0.512043,0.483375841
1,13,8,22,17,2,62,2.2,31.8,7,0,0.81,0.2458524,0.06552948
1,13,8,22,17.5,1,62,2.2,31.8,7,0,0.81,0.0591872,0.073396019
